,type,start_idx,finish_idx,start_time,finish_time,length_time,length_distance,avg_speed,avg_hr
0,Nothing,0,115,0.0,4.6,4.6,2.7459999999999996,0.0,116.2
1,MapRead,115,133,4.6,5.32,0.7200000000000006,1.3384,0.0,114.93777777777778
2,Nothing,133,336,5.32,13.44,8.12,28.616400000000002,1.1562679802955667,114.26660098522169
3,CheckCD,336,349,13.44,13.96,0.5200000000000014,1.9863999999999962,3.2961599999999995,115.0
4,Nothing,349,361,13.96,14.44,0.47999999999999865,1.9348000000000027,3.2808266666666666,115.36666666666667
5,MapRead,361,387,14.44,15.48,1.040000000000001,4.140000000000001,3.2584492307692305,116.57538461538462
6,Nothing,387,570,15.48,22.8,7.32,32.398,3.2828137704918037,119.1215300546448
7,MapRead,570,658,22.8,26.32,3.5199999999999996,17.177599999999998,3.4028345454545454,122.10090909090908
8,Nothing,658,798,26.32,31.92,5.600000000000001,27.1644,3.4906845714285715,128.61171428571427
9,MapRead,798,827,31.92,33.08,1.1599999999999966,6.091999999999999,3.554637241379311,133.47862068965517
10,Nothing,827,856,33.08,34.24,1.1600000000000037,5.510400000000004,3.5763462068965515,134.06206896551723
11,CheckWatch,856,900,34.24,36.0,1.759999999999998,7.695599999999985,3.6138000000000003,136.4818181818182
12,MapRead,900,916,36.0,36.64,0.6400000000000006,2.886400000000009,3.6501,137.6
13,Nothing,916,928,36.64,37.12,0.4799999999999969,2.141999999999996,3.6707300000000007,138.71
14,MapRead,928,953,37.12,38.12,1.0,4.297200000000004,3.692848,139.6
15,Nothing,953,971,38.12,38.84,0.720000000000006,2.9736000000000047,3.7214799999999997,140.46000000000004
16,MapRead,971,988,38.84,39.52,0.6799999999999997,2.9591999999999814,3.7462447058823525,141.16
17,Nothing,988,1004,39.52,40.16,0.6399999999999935,2.803200000000004,3.7645399999999998,141.82
18,CheckWatch,1004,1017,40.16,40.68,0.5200000000000031,2.21520000000001,3.770000000000001,142.39999999999998
19,Nothing,1017,1029,40.68,41.16,0.4799999999999969,2.014399999999995,3.768500000000001,142.89999999999998
20,CheckCD,1029,1036,41.16,41.44,0.28000000000000114,1.1396000000000015,3.7489999999999997,143.28
21,Nothing,1036,1287,41.44,52.48,11.04,40.538400000000024,3.7110843027888447,146.35378486055777
22,MapRead,1287,1327,52.48,54.08,1.6000000000000014,4.43719999999999,3.743421,149.35
23,Nothing,1327,1402,54.08,57.08,3.0,8.049199999999985,3.6996085333333326,150.70666666666665
24,MapRead,1402,1465,57.08,59.6,2.520000000000003,5.474400000000003,3.4079295238095235,152.0
25,Nothing,1465,1609,59.6,66.36,6.759999999999998,12.617999999999995,2.9500986111111107,152.84027777777777
