,type,start_idx,finish_idx,start_time,finish_time,length_time,length_distance,avg_speed,avg_hr
40,MapRead,3016,3090,123.64,126.6,2.9599999999999937,3.3240000000000123,1.2164405405405405,161.5783783783784
41,Nothing,3090,3170,126.6,129.8,3.200000000000017,3.8240000000000123,1.16776,159.62
42,MapRead,3170,3261,129.8,133.44,3.6399999999999864,3.216000000000008,1.2560857142857145,156.5978021978022
43,Nothing,3261,3331,133.44,136.24,2.8000000000000114,3.0727999999999724,1.0886285714285715,153.7942857142857
44,MapRead,3331,3381,136.24,138.24,2.0,1.6567999999999756,1.037944,151.792
45,Nothing,3381,3566,138.24,145.64,7.399999999999977,6.452800000000025,0.97316,148.87243243243242
46,MapRead,3566,3696,145.64,150.84,5.200000000000017,4.380800000000022,0.9122984615384616,145.32461538461536
47,Nothing,3696,4030,150.84,164.2,13.359999999999985,17.818799999999953,1.0347694610778444,141.85149700598802
48,MapRead,4030,4038,164.2,164.52,0.3200000000000216,0.5120000000000005,1.1444599999999998,140.0
49,Nothing,4038,4054,164.52,165.16,0.6399999999999864,1.1008000000000493,1.15358,139.985
50,CheckCD,4054,4070,165.16,165.8,0.6400000000000148,1.331199999999967,1.16574,139.54000000000002
51,MapRead,4070,4098,165.8,166.92,1.1199999999999761,2.752800000000036,1.1788457142857143,139.02142857142857
52,Nothing,4098,4197,166.92,170.88,3.960000000000008,10.227599999999939,1.2661680808080804,138.40404040404042
53,MapRead,4197,4249,170.88,172.96,2.0800000000000125,5.0084000000000515,1.5378415384615378,137.52
54,Nothing,4249,4316,172.96,175.64,2.6799999999999784,6.2555999999999585,2.265225671641791,137.3964179104478
55,MapRead,4316,4339,175.64,176.56,0.9200000000000159,2.7416000000000054,2.5063217391304344,139.68521739130432
56,Nothing,4339,4391,176.56,178.64,2.079999999999984,5.3723999999999705,2.505153846153846,139.14307692307693
57,MapRead,4391,4459,178.64,181.36,2.7200000000000273,7.6276000000000295,2.5067705882352946,140.60764705882355
58,Nothing,4459,4691,181.36,190.64,9.279999999999973,14.100000000000023,2.4547250000000003,142.665
59,MapRead,4691,4721,190.64,191.84,1.200000000000017,3.023999999999944,2.2863200000000004,145.12
60,Nothing,4721,4749,191.84,192.96,1.1200000000000045,2.5920000000000414,2.251037142857143,145.78857142857143
61,MapRead,4749,4750,192.96,193.0,0.03999999999999204,0.08400000000000318,2.23976,146.92
62,Nothing,4750,4766,193.0,193.64,0.6399999999999864,1.932799999999986,2.2306,146.1
63,MapRead,4766,4823,193.64,195.92,2.280000000000001,7.522000000000048,2.215257543859649,143.48070175438596
64,Nothing,4823,4932,195.92,200.28,4.360000000000014,15.347999999999956,2.796168073394495,143.74458715596327
65,CheckWatch,4932,4939,200.28,200.56,0.28000000000000114,0.9128000000000043,3.0210000000000004,145.6
66,Nothing,4939,4958,200.56,201.32,0.7599999999999909,2.554399999999987,3.051557894736842,145.13894736842104
67,MapRead,4958,4994,201.32,202.76,1.4399999999999977,5.0020000000000095,3.0610800000000005,145.37999999999997
68,Nothing,4994,5162,202.76,209.48,6.719999999999999,12.767600000000016,2.9559147619047623,150.67833333333334
69,MapRead,5162,5211,209.48,211.44,1.960000000000008,3.5183999999999855,1.9008416326530615,153.62367346938774
70,Nothing,5211,5238,211.44,212.52,1.0800000000000125,1.9139999999999873,1.421315555555555,151.7288888888889
71,MapRead,5238,5286,212.52,214.44,1.9199999999999875,3.622799999999984,1.7614975,150.1525
72,Nothing,5286,5587,214.44,226.48,12.039999999999992,29.67360000000008,2.139767840531561,148.40252491694352
73,MapRead,5587,5607,226.48,227.56,1.0800000000000125,2.502399999999966,2.3205219999999995,148.18200000000002
74,Nothing,5607,5619,227.56,228.52,0.960000000000008,2.2128000000000156,2.3325,148.0
75,MapRead,5619,5736,228.52,233.44,4.9199999999999875,12.41599999999994,2.3538635897435896,147.62564102564104
76,Nothing,5736,5804,233.44,236.16,2.719999999999999,8.198399999999992,2.368025294117647,146.70999999999998
77,MapRead,5804,5845,236.16,237.8,1.6400000000000148,4.360000000000127,2.4042117073170735,147.92000000000002
78,Nothing,5845,5919,237.8,240.76,2.9599999999999795,6.737999999999943,2.4477648648648644,149.22702702702702
79,MapRead,5919,5968,240.76,242.72,1.960000000000008,4.831999999999994,2.4702465306122448,149.86204081632653
80,Nothing,5968,5971,242.72,242.84,0.12000000000000455,0.31799999999998363,2.47984,151.52
81,MapRead,5971,5972,242.84,242.88,0.03999999999999204,0.10599999999999454,2.48056,151.68
82,Nothing,5972,6040,242.88,245.6,2.719999999999999,6.567999999999984,2.485541764705883,152.0870588235294
83,MapRead,6040,6077,245.6,247.08,1.4800000000000182,3.3215999999999894,2.49099027027027,152.50054054054053
84,Nothing,6077,6131,247.08,249.24,2.1599999999999966,4.294399999999996,2.4838400000000003,150.39777777777778
85,MapRead,6131,6154,249.24,250.16,0.9199999999999875,2.0532000000000608,2.4819060869565215,149.32
86,Nothing,6154,6166,250.16,250.64,0.47999999999998977,1.2575999999999112,2.47858,148.62
87,MapRead,6166,6183,250.64,251.32,0.6800000000000068,1.752800000000093,2.473294117647059,148.23764705882354
88,Nothing,6183,6741,251.32,273.64,22.319999999999993,54.98879999999997,2.4448587813620075,153.57985663082437
89,MapRead,6741,6795,273.64,275.8,2.160000000000025,5.049599999999941,2.435,160.3740740740741
90,Nothing,6795,6870,275.8,278.8,3.0,5.652000000000044,2.435,160.85333333333332
91,MapRead,6870,6893,278.8,279.72,0.9200000000000159,1.670400000000086,2.432605217391305,161.73391304347828
92,Nothing,6893,6903,279.72,280.12,0.39999999999997726,0.7423999999999751,2.4269000000000007,161.112
93,CheckCD,6903,6909,280.12,280.36,0.2400000000000091,0.4655999999999949,2.42402,161.0
94,Nothing,6909,7084,280.36,287.36,7.0,16.569599999999923,2.345634285714285,162.24640000000002
95,MapRead,7084,7182,287.36,291.28,3.919999999999959,10.750000000000114,2.2790355102040816,159.08204081632653
96,Nothing,7182,7314,291.28,296.56,5.28000000000003,15.423599999999851,2.3897530303030305,161.36242424242425
97,MapRead,7314,7320,296.56,296.8,0.2400000000000091,0.6864000000000487,2.4534800000000003,164.0
98,Nothing,7320,7326,296.8,297.04,0.2400000000000091,0.6711999999999989,2.4602000000000004,164.0
99,MapRead,7326,7362,297.04,298.48,1.4399999999999977,3.4704000000000406,2.476326666666667,165.33333333333334
100,Nothing,7362,7695,298.48,312.8,14.319999999999993,35.42439999999999,2.527846366366367,163.85765765765765
101,MapRead,7695,7726,312.8,314.04,1.240000000000009,1.9524000000000115,2.510174193548388,164.4
102,Nothing,7726,8109,314.04,329.36,15.319999999999993,23.169199999999933,2.0210468929503915,162.4035509138381
103,MapRead,8109,8185,329.36,332.4,3.0399999999999636,5.054400000000101,1.5819215789473684,155.16368421052633
104,Nothing,8185,8296,332.4,336.84,4.439999999999998,7.500799999999913,1.6016126126126127,152.6540540540541
105,MapRead,8296,8313,336.84,337.52,0.6800000000000068,1.3444000000000642,1.6254164705882352,151.0235294117647
106,Nothing,8313,8376,337.52,340.04,2.5200000000000387,5.062399999999911,1.6477288888888886,150.3968253968254
107,MapRead,8376,8416,340.04,341.64,1.599999999999966,2.3776000000000295,1.76598,150.7
108,Nothing,8416,8591,341.64,348.64,7.0,11.74840000000006,1.9187565714285717,150.88457142857143
109,MapRead,8591,8613,348.64,349.52,0.8799999999999955,1.2071999999999434,1.9051127272727277,151.9181818181818
110,Nothing,8613,8854,349.52,359.16,9.640000000000043,15.09520000000009,1.603694273858921,148.00829875518673
111,MapRead,8854,8886,359.16,360.44,1.2799999999999727,2.573599999999942,1.5097312499999997,145.0
112,Nothing,8886,8907,360.44,361.28,0.839999999999975,1.506399999999985,1.5199599999999998,144.96000000000004
113,MapRead,8907,8954,361.28,363.16,1.8800000000000523,3.4747999999999593,1.5407736170212765,144.1455319148936
114,Nothing,8954,9024,363.16,365.96,2.7999999999999545,6.430400000000077,1.7055571428571425,143.84228571428577
115,MapRead,9024,9040,365.96,366.6,0.6400000000000432,1.324799999999982,1.8567675000000001,143.0025
116,Nothing,9040,9102,366.6,369.08,2.4799999999999613,4.567999999999984,1.9035787096774197,143.80580645161288
117,MapRead,9102,9109,369.08,369.36,0.28000000000002956,0.5040000000000191,1.9484,142.8
118,Nothing,9109,9206,369.36,373.24,3.8799999999999955,7.011999999999944,1.9954362886597936,143.20659793814434
119,MapRead,9206,9225,373.24,374.0,0.7599999999999909,1.1399999999999864,1.9946,144.60000000000002
120,Nothing,9225,9304,374.0,377.16,3.160000000000025,4.9780000000000655,1.9709346835443033,145.51898734177215
121,CheckWatch,9304,9336,377.16,378.44,1.2799999999999727,1.624400000000037,1.9378237500000002,145.93124999999998
122,Nothing,9336,9404,378.44,381.16,2.7200000000000273,4.385999999999967,1.7726423529411766,145.05470588235292
123,MapRead,9404,9421,381.16,381.84,0.67999999999995,1.1831999999999425,1.63376,144.04000000000002
124,Nothing,9421,9432,381.84,382.28,0.4399999999999977,0.7264000000000124,1.614007272727273,143.07272727272726
125,MapRead,9432,9473,382.28,384.84,2.5600000000000023,4.224800000000073,1.5965346341463416,143.0
126,Nothing,9473,9505,384.84,386.2,1.3600000000000136,2.58319999999992,1.6371375000000001,142.9875
127,CheckWatch,9505,9532,386.2,387.28,1.079999999999984,2.586400000000026,1.746088888888889,142.3111111111111
128,MapRead,9532,9557,387.28,388.28,1.0,2.7060000000000173,1.8224,142.0
129,Nothing,9557,9596,388.28,389.84,1.5600000000000023,4.4915999999999485,1.8916000000000008,141.78461538461534
130,MapRead,9596,9639,389.84,392.12,2.2800000000000296,6.01520000000005,2.17874511627907,142.30325581395348
131,Nothing,9639,9744,392.12,396.76,4.639999999999986,12.458799999999997,2.467785142857143,145.10666666666665
132,MapRead,9744,9763,396.76,397.52,0.7599999999999909,1.8632000000000062,2.47552,147.4484210526316
133,Nothing,9763,9792,397.52,398.68,1.160000000000025,2.676399999999944,2.499675862068965,149.30206896551724
134,MapRead,9792,9816,398.68,399.64,0.9599999999999795,2.198400000000106,2.50946,148.32000000000002
135,Nothing,9816,9852,399.64,401.08,1.4399999999999977,3.38919999999996,2.50999,148.95111111111112
136,MapRead,9852,9901,401.08,403.08,2.0,7.095199999999977,2.4929461224489797,150.04
137,Nothing,9901,9910,403.08,403.8,0.7200000000000273,0.8675999999999249,2.4612,151.0
138,MapRead,9910,9920,403.8,404.6,0.8000000000000114,0.9640000000000555,2.4577800000000005,151.0
139,Nothing,9920,9948,404.6,405.92,1.3199999999999932,2.8923999999999523,2.4473257142857143,151.0
140,MapRead,9948,9954,405.92,406.16,0.2400000000000091,0.6208000000000311,2.4353800000000003,151.0
141,Nothing,9954,10143,406.16,413.72,7.560000000000002,18.51279999999997,2.4250000000000007,151.47026455026455
142,MapRead,10143,10151,413.72,414.04,0.3199999999999932,0.79200000000003,2.417,149.14
143,Nothing,10151,10216,414.04,416.64,2.599999999999966,6.2368000000000166,2.420876923076923,151.1076923076923
144,MapRead,10216,10235,416.64,417.4,0.7599999999999909,1.7092000000000098,2.4260000000000006,153.0947368421053
145,Nothing,10235,10439,417.4,425.56,8.160000000000025,19.937999999999988,2.4226911764705883,155.42607843137253
146,MapRead,10439,10454,425.56,426.16,0.6000000000000227,1.5751999999999953,2.4261440000000003,155.368
147,Nothing,10454,10455,426.16,426.2,0.03999999999996362,0.1188000000000784,2.4274400000000003,155.16
148,MapRead,10455,10508,426.2,428.32,2.1200000000000045,6.337199999999939,2.433573584905661,155.44301886792456
149,Nothing,10508,10877,428.32,443.08,14.759999999999991,42.82400000000018,2.5165359349593497,157.22536585365856
150,MapRead,10877,10890,443.08,443.6,0.5200000000000387,1.5287999999998192,2.66508,160.32000000000002
151,Nothing,10890,10930,443.6,445.2,1.599999999999966,4.953999999999951,2.6810599999999996,160.945
152,MapRead,10930,10954,445.2,446.16,0.9600000000000364,3.2639999999998963,2.7054799999999997,161.0
153,Nothing,10954,11119,446.16,452.76,6.599999999999966,15.00200000000018,2.7244060606060607,165.34545454545454
154,MapRead,11119,11163,452.76,454.52,1.759999999999991,4.245599999999968,2.42559090909091,167.78727272727272
155,Nothing,11163,11380,454.52,463.2,8.680000000000007,22.762399999999843,2.418273179723502,165.96755760368663
156,MapRead,11380,11464,463.2,466.56,3.3600000000000136,9.096800000000258,2.446603333333333,167.76238095238097
157,Nothing,11464,11481,466.56,467.24,0.6800000000000068,1.7555999999999585,2.4772423529411767,169.88
158,MapRead,11481,11522,467.24,468.88,1.6399999999999864,4.184399999999869,2.5068380487804878,171.04
159,Nothing,11522,11632,468.88,473.28,4.399999999999977,12.244799999999941,2.5365905454545468,174.50690909090912
160,MapRead,11632,11665,473.28,474.6,1.32000000000005,3.788400000000138,2.573687272727273,176.12727272727273
161,Nothing,11665,11684,474.6,475.36,0.7599999999999909,2.13799999999992,2.5932399999999998,176.8842105263158
162,CheckCD,11684,11699,475.36,475.96,0.5999999999999659,1.650000000000091,2.60616,177.0
163,MapRead,11699,11713,475.96,477.04,1.080000000000041,2.9908000000000357,2.6169571428571428,177.4457142857143
164,Nothing,11713,11808,477.04,481.32,4.279999999999973,13.016800000000103,2.6326202105263152,180.02778947368418
165,MapRead,11808,11826,481.32,482.04,0.7200000000000273,2.277599999999893,2.64694,182.34
166,Nothing,11826,11852,482.04,483.08,1.0399999999999636,2.987999999999829,2.654875384615385,183.07846153846154
167,MapRead,11852,11866,483.08,483.64,0.5600000000000023,1.562400000000025,2.66546,184.34
168,Nothing,11866,11962,483.64,487.48,3.840000000000032,10.613600000000133,2.6924579166666667,186.01916666666668
169,MapRead,11962,11996,487.48,488.84,1.3599999999999568,3.9791999999999916,2.725189411764706,189.38705882352943
170,CheckCD,11996,11997,488.84,488.88,0.040000000000020464,0.12040000000001783,2.73256,190.68
171,MapRead,11997,12019,488.88,489.76,0.8799999999999955,2.641200000000026,2.7367,191.2890909090909
172,CheckCD,12019,12032,489.76,490.28,0.5199999999999818,1.7000000000000455,2.742418461538461,191.9353846153846
173,Nothing,12032,12062,490.28,491.48,1.2000000000000455,3.9695999999999003,2.74388,192.08799999999994
174,MapRead,12062,12111,491.48,493.44,1.9599999999999795,6.072799999999916,2.752661224489796,192.97061224489795
175,Nothing,12111,12252,493.44,499.08,5.639999999999986,15.178800000000138,2.780299290780142,194.42411347517734
176,MapRead,12252,12267,499.08,499.68,0.6000000000000227,1.2839999999998781,2.799,195.0
177,Nothing,12267,12353,499.68,503.12,3.4399999999999977,5.7672000000000025,2.7883213953488375,195.0
178,MapRead,12353,12417,503.12,505.68,2.5600000000000023,4.845199999999977,2.71113,195.0
179,Nothing,12417,12450,505.68,507.0,1.3199999999999932,3.0124000000000706,2.620425454545454,195.0
180,MapRead,12450,12534,507.0,510.36,3.3600000000000136,7.854400000000169,2.4890214285714287,194.1852380952381
181,Nothing,12534,13439,510.36,546.56,36.19999999999993,60.77799999999979,1.973793767955801,186.6601546961326
182,MapRead,13439,13452,546.56,547.08,0.5200000000000955,1.723600000000033,2.6472246153846153,179.0
183,Nothing,13452,13567,547.08,551.68,4.599999999999909,15.228399999999965,3.0603158260869567,180.456
184,MapRead,13567,13619,551.68,553.76,2.080000000000041,5.602800000000116,3.0177423076923073,183.17384615384614
185,Nothing,13619,13897,553.76,566.88,13.120000000000005,41.256799999999885,3.129438848920863,184.14661870503596
186,CheckCD,13897,13909,566.88,567.36,0.4800000000000182,1.5480000000000018,3.1439999999999997,188.98000000000002
187,MapRead,13909,13947,567.36,568.88,1.5199999999999818,5.057600000000093,3.146431578947369,189.24315789473687
188,Nothing,13947,14085,568.88,574.4,5.519999999999982,15.836399999999912,3.1572434782608694,190.53304347826085
189,MapRead,14085,14264,574.4,581.56,7.159999999999968,12.982000000000198,3.0336004469273745,191.9731843575419
190,Nothing,14264,14317,581.56,583.68,2.1200000000000045,3.0811999999998534,2.2057411320754716,192.0
191,MapRead,14317,14378,583.68,586.12,2.4400000000000546,3.3972000000001117,1.723175081967213,191.09836065573774
192,Nothing,14378,14415,586.12,587.6,1.4800000000000182,2.749599999999873,1.652393513513514,189.8864864864865
193,MapRead,14415,14457,587.6,589.28,1.67999999999995,4.102399999999989,1.6764885714285716,189.03238095238098
194,Nothing,14457,14467,589.28,589.68,0.39999999999997726,1.11200000000008,1.72988,188.54000000000002
195,CheckCD,14467,14501,589.68,591.04,1.3600000000000136,4.018399999999929,1.8256376470588238,188.04235294117646
196,Nothing,14501,14559,591.04,593.36,2.32000000000005,8.01039999999989,2.548428965517241,188.79310344827587
197,MapRead,14559,14583,593.36,594.32,0.9600000000000364,3.1456000000000586,3.498766666666667,189.0
198,Nothing,14583,14650,594.32,597.0,2.67999999999995,7.605199999999968,3.563846567164178,189.55223880597015
199,MapRead,14650,14672,597.0,597.88,0.8799999999999955,2.5520000000001346,3.3703399999999992,190.0
200,Nothing,14672,14694,597.88,598.76,0.8799999999999955,2.688799999999901,3.146254545454545,190.0
201,MapRead,14694,14776,598.76,602.04,3.2799999999999727,10.289999999999964,3.092328292682927,190.0
202,Nothing,14776,14865,602.04,605.6,3.560000000000059,11.43320000000017,2.996191011235955,190.0
203,MapRead,14865,14917,605.6,607.68,2.0799999999999272,6.680399999999963,2.965603076923077,190.55769230769232
204,Nothing,14917,14940,607.68,608.6,0.9200000000000728,3.045599999999922,2.9972800000000004,191.1826086956522
205,MapRead,14940,14989,608.6,610.56,1.9599999999999227,6.2164000000000215,3.0241093877551015,192.02938775510205
206,Nothing,14989,15120,610.56,615.8,5.240000000000009,17.963600000000042,3.0814293129770993,192.9798473282443
207,CheckCD,15120,15126,615.8,616.04,0.2400000000000091,0.8520000000000891,3.1241000000000003,193.0
208,MapRead,15126,15165,616.04,617.6,1.5600000000000591,5.087999999999965,3.139538461538461,193.0
209,Nothing,15165,15259,617.6,621.36,3.759999999999991,10.718799999999874,3.164968085106385,193.0
210,MapRead,15259,15316,621.36,623.64,2.2799999999999727,6.0292000000001735,3.167578947368421,193.0
211,Nothing,15316,15335,623.64,624.4,0.7599999999999909,1.9399999999998272,3.1621473684210524,193.0
212,CheckCD,15335,15380,624.4,626.2,1.8000000000000682,4.2000000000000455,3.1547911111111118,193.0
213,Nothing,15380,15401,626.2,627.04,0.8399999999999181,1.7819999999999254,3.1425999999999994,193.0
214,MapRead,15401,15438,627.04,628.52,1.4800000000000182,2.444400000000087,3.108238918918919,193.08432432432429
215,Nothing,15438,15626,628.52,636.04,7.519999999999982,6.387200000000121,2.111165744680851,193.3131914893617
216,MapRead,15626,15629,636.04,636.16,0.12000000000000455,0.0647999999998774,1.41432,191.92
217,Nothing,15629,15630,636.16,636.2,0.04000000000007731,0.021600000000034925,1.41064,191.84
218,MapRead,15630,15638,636.2,636.52,0.31999999999993634,0.17280000000005202,1.40236,191.66000000000003
219,Nothing,15638,15738,636.52,640.52,4.0,2.223199999999906,0.3444352,190.7812
220,MapRead,15738,15809,640.52,643.36,2.840000000000032,1.8328000000001339,0.0,189.6839436619718
221,Nothing,15809,15819,643.36,643.76,0.39999999999997726,0.35199999999986176,0.0,188.45999999999998
222,MapRead,15819,15837,643.76,644.48,0.7200000000000273,0.6576000000000022,0.0,187.89999999999998
223,Nothing,15837,15887,644.48,646.48,2.0,1.1076000000000477,0.0,187.0728
224,MapRead,15887,15927,646.48,648.08,1.6000000000000227,1.4692000000000007,0.0,187.001
225,Nothing,15927,16153,648.08,658.12,10.039999999999964,7.455199999999877,0.0,187.221592920354
226,MapRead,16153,16168,658.12,658.72,0.6000000000000227,0.3420000000000982,0.0,187.39999999999998
227,Nothing,16168,16193,658.72,659.72,1.0,0.30359999999996035,0.0,187.71039999999996
228,MapRead,16193,16228,659.72,661.12,1.3999999999999773,0.7652000000000498,0.0,187.032
229,Nothing,16228,16272,661.12,662.88,1.759999999999991,1.9359999999999218,0.0,187.0
230,MapRead,16272,16274,662.88,662.96,0.08000000000004093,0.08320000000003347,0.0,187.0
231,Nothing,16274,16278,662.96,663.12,0.15999999999996817,0.1975999999999658,0.0,187.0
232,MapRead,16278,16283,663.12,663.32,0.20000000000004547,0.2599999999999909,0.0,187.0
233,Nothing,16283,16284,663.32,663.36,0.03999999999996362,0.052000000000134605,0.0,187.0
234,MapRead,16284,16328,663.36,665.12,1.759999999999991,2.627999999999929,0.0,187.0027272727273
235,Nothing,16328,16348,665.12,665.92,0.7999999999999545,1.6400000000001,0.0,187.50000000000006
236,MapRead,16348,16393,665.92,667.72,1.8000000000000682,3.8851999999999407,0.0,187.3306666666667
237,CheckCD,16393,16400,667.72,668.0,0.2799999999999727,0.6187999999999647,0.0,187.0
238,Nothing,16400,16599,668.0,675.96,7.960000000000036,20.092800000000125,1.330763216080402,188.11537688442215
239,MapRead,16599,16620,675.96,676.8,0.8399999999999181,2.379199999999855,2.4514247619047618,189.00190476190477
240,Nothing,16620,16650,676.8,678.0,1.2000000000000455,3.288000000000011,2.46664,189.0
241,MapRead,16650,16729,678.0,681.16,3.159999999999968,9.117199999999912,2.534887594936709,190.03493670886073
242,Nothing,16729,16899,681.16,687.96,6.800000000000068,19.023200000000088,2.7062736470588233,191.36023529411764
243,CheckWatch,16899,16937,687.96,689.48,1.5199999999999818,4.440800000000081,2.7340094736842095,192.0
244,Nothing,16937,17205,689.48,700.2,10.720000000000027,27.230800000000045,2.6778358208955226,192.90298507462686
245,MapRead,17205,17217,700.2,700.68,0.4799999999999045,1.3967999999999847,2.6030000000000006,193.0
246,Nothing,17217,17225,700.68,701.0,0.32000000000005,0.9311999999999898,2.603,193.0
247,MapRead,17225,17249,701.0,701.96,0.9600000000000364,2.5535999999999603,2.59886,193.0
248,Nothing,17249,17258,701.96,702.32,0.36000000000001364,0.9639999999999418,2.59292,193.0
249,MapRead,17258,17310,702.32,704.4,2.0799999999999272,5.336399999999912,2.5818284615384615,193.0
250,CheckCD,17310,17327,704.4,705.08,0.6800000000000637,1.893199999999979,2.575,193.0
251,Nothing,17327,17393,705.08,707.72,2.6399999999999864,6.4784000000001924,2.5749999999999993,193.0
252,MapRead,17393,17424,707.72,708.96,1.240000000000009,2.1863999999998214,2.5750000000000006,193.0
253,Nothing,17424,17759,708.96,722.36,13.399999999999977,26.310000000000173,2.3260008358208957,193.31044776119404
254,MapRead,17759,17770,722.36,722.8,0.4399999999999409,0.8579999999999472,2.4377200000000006,192.0
255,Nothing,17770,17873,722.8,726.92,4.1200000000000045,9.746800000000121,2.57738213592233,192.0982524271845
256,MapRead,17873,17881,726.92,727.24,0.32000000000005,0.9783999999999651,2.5813549999999994,192.985
257,Nothing,17881,17982,727.24,731.28,4.039999999999964,12.16639999999984,2.5160859405940594,193.0083168316832
258,CheckCD,17982,18017,731.28,732.68,1.3999999999999773,3.90319999999997,2.5441211428571435,193.80457142857142
259,Nothing,18017,18027,732.68,733.08,0.40000000000009095,1.130400000000236,2.5710800000000003,194.0
260,CheckCD,18027,18042,733.08,733.68,0.599999999999909,1.6139999999998054,2.5850799999999996,194.0
261,Nothing,18042,18247,733.68,741.88,8.200000000000045,17.58719999999994,2.6438688780487802,195.59629268292684
262,MapRead,18247,18314,741.88,744.56,2.67999999999995,6.074399999999969,2.6353552238805973,196.94208955223883
263,Nothing,18314,18335,744.56,745.4,0.8400000000000318,1.5732000000000426,2.6125028571428577,196.12571428571425
264,MapRead,18335,18350,745.4,746.0,0.6000000000000227,1.0860000000000127,2.6000799999999997,196.0
265,Nothing,18350,18368,746.0,746.72,0.7200000000000273,0.7992000000001553,2.5844799999999997,196.0
266,CheckCD,18368,18383,746.72,747.32,0.6000000000000227,0.5796000000000276,2.556965333333333,196.0
267,Nothing,18383,18458,747.32,750.32,3.0,4.855999999999767,2.1944736000000002,195.73333333333332
