,type,start_idx,finish_idx,start_time,finish_time,length_time,length_distance,avg_speed,avg_hr
52,MapRead,4762,4775,196.48,197.0,0.5200000000000102,1.320799999999963,2.92856,141.28
53,Nothing,4775,4835,197.0,199.4,2.4000000000000057,7.340000000000032,2.903086666666667,141.0
54,MapRead,4835,4865,199.4,200.6,1.1999999999999886,3.6779999999999973,2.90182,141.0
55,Nothing,4865,4885,200.6,201.4,0.8000000000000114,2.4799999999999045,2.9100100000000007,140.90999999999997
56,MapRead,4885,4897,201.4,201.88,0.47999999999998977,1.6176000000000386,2.911,140.38
57,Nothing,4897,5125,201.88,211.0,9.120000000000005,27.284400000000005,2.9060657894736845,138.470350877193
58,MapRead,5125,5146,211.0,211.84,0.8400000000000034,2.8559999999999945,2.915,138.0
59,CheckCD,5146,5159,211.84,212.36,0.5200000000000102,2.0703999999999496,2.921689230769231,138.11076923076922
60,Nothing,5159,5199,212.36,213.96,1.5999999999999943,6.534400000000005,2.9365040000000002,138.58800000000002
61,MapRead,5199,5216,213.96,214.64,0.6799999999999784,2.1240000000001373,2.9630164705882356,138.00235294117647
62,Nothing,5216,5343,214.64,219.72,5.0800000000000125,14.176799999999957,2.966761574803151,138.14866141732287
63,CheckCD,5343,5363,219.72,220.52,0.8000000000000114,1.9511999999999716,2.736668,137.05599999999998
64,Nothing,5363,5415,220.52,222.6,2.079999999999984,4.671199999999999,2.662144615384615,138.03846153846155
65,MapRead,5415,5441,222.6,223.64,1.039999999999992,2.475999999999999,2.6266846153846157,139.0
66,Nothing,5441,5467,223.64,224.68,1.0400000000000205,2.6476000000000113,2.613623076923077,138.58153846153846
67,MapRead,5467,5567,224.68,228.68,4.0,10.860400000000027,2.65735,138.3732
68,Nothing,5567,5624,228.68,230.96,2.280000000000001,7.072400000000016,2.6780000000000004,138.53684210526316
69,MapRead,5624,5644,230.96,231.76,0.799999999999983,2.432399999999916,2.6940740000000005,138.998
70,Nothing,5644,5791,231.76,237.64,5.8799999999999955,18.250000000000114,2.775270204081633,145.35918367346937
71,MapRead,5791,5823,237.64,238.92,1.2800000000000011,4.638399999999933,2.87278625,149.94375
72,Nothing,5823,5832,238.92,239.28,0.36000000000001364,1.4400000000000546,2.8969199999999997,150.0
73,MapRead,5832,5894,239.28,241.76,2.4799999999999898,8.17719999999997,2.9545212903225804,150.5
74,Nothing,5894,5971,241.76,244.84,3.0800000000000125,9.826000000000022,3.0259433766233763,152.7194805194805
75,MapRead,5971,5989,244.84,245.56,0.7199999999999989,2.1007999999999356,3.0598000000000005,155.58444444444447
76,Nothing,5989,6027,245.56,247.08,1.5200000000000102,5.009999999999991,3.063684210526315,158.8989473684211
77,CheckCD,6027,6059,247.08,248.36,1.2800000000000011,3.967999999999961,3.0704049999999996,162.445
78,MapRead,6059,6105,248.36,250.2,1.839999999999975,6.480800000000045,3.0782573913043483,166.02347826086955
79,Nothing,6105,6134,250.2,251.36,1.160000000000025,4.143599999999992,3.1062262068965514,167.85931034482758
80,MapRead,6134,6151,251.36,252.04,0.6799999999999784,1.9327999999999292,3.12892,170.04000000000002
81,Nothing,6151,6163,252.04,252.52,0.4800000000000182,0.8448000000000775,3.1349999999999993,171.51999999999998
82,MapRead,6163,6172,252.52,252.88,0.3599999999999852,0.6336000000000013,3.135,172.36
83,Nothing,6172,6293,252.88,257.72,4.840000000000032,17.774400000000014,3.072851900826446,177.00429752066117
84,CheckCD,6293,6322,257.72,258.88,1.1599999999999682,4.762399999999957,3.093627586206898,180.31862068965523
85,Nothing,6322,6370,258.88,260.8,1.920000000000016,7.638400000000047,3.1749566666666666,181.66166666666666
86,MapRead,6370,6371,260.8,260.84,0.03999999999996362,0.1531999999999698,3.2206,182.0
87,Nothing,6371,6555,260.84,268.2,7.360000000000014,29.746800000000007,3.304590217391304,185.13804347826084
88,MapRead,6555,6652,268.2,272.08,3.8799999999999955,14.17719999999997,3.4747703092783517,188.76948453608247
89,Nothing,6652,6876,272.08,281.04,8.960000000000036,36.51279999999997,3.5749325000000005,187.99982142857144
90,MapRead,6876,6891,281.04,281.64,0.5999999999999659,2.759999999999991,3.673079999999999,188.32000000000002
91,Nothing,6891,6916,281.64,282.64,1.0,4.235200000000077,3.6917359999999997,188.928
92,MapRead,6916,6948,282.64,283.92,1.2800000000000296,5.167599999999993,3.723765,189.0
93,Nothing,6948,6996,283.92,285.84,1.919999999999959,7.811600000000112,3.746615,189.6875
94,MapRead,6996,7027,285.84,287.08,1.240000000000009,5.9379999999998745,3.7599329032258075,190.0
95,Nothing,7027,7344,287.08,299.76,12.680000000000007,51.97199999999998,3.863285425867507,188.96517350157728
96,MapRead,7344,7389,299.76,301.56,1.8000000000000114,6.048000000000002,3.88223288888889,182.03111111111113
97,Nothing,7389,7629,301.56,312.16,10.600000000000023,40.4624,3.7450885,180.14749999999998
98,MapRead,7629,7658,312.16,313.32,1.1599999999999682,4.4243999999999915,3.7420786206896555,178.35724137931032
99,Nothing,7658,7764,313.32,317.56,4.240000000000009,15.278800000000047,3.759905660377358,179.63433962264148
100,MapRead,7764,7774,317.56,317.96,0.39999999999997726,1.67999999999995,3.7700000000000005,180.26
101,Nothing,7774,8060,317.96,331.8,13.840000000000032,49.19800000000021,3.7219720279720283,178.97216783216783
102,MapRead,8060,8070,331.8,332.6,0.8000000000000114,0.8599999999999,3.732,178.0
103,Nothing,8070,8182,332.6,337.28,4.67999999999995,8.58159999999998,3.592538571428572,176.32142857142858
104,MapRead,8182,8212,337.28,338.48,1.2000000000000455,2.947200000000066,3.077991999999999,176.0
105,Nothing,8212,8249,338.48,339.96,1.4799999999999613,3.8035999999999603,2.9977545945945954,176.0
106,MapRead,8249,8290,339.96,341.6,1.6400000000000432,5.8776000000000295,3.1949463414634143,174.6829268292683
107,Nothing,8290,8447,341.6,348.88,7.279999999999973,20.703199999999924,3.191936560509554,174.2180891719745
108,MapRead,8447,8476,348.88,350.04,1.160000000000025,2.463600000000042,2.9690400000000006,174.09517241379308
109,CheckCD,8476,8486,350.04,350.44,0.39999999999997726,0.9680000000000746,2.948,173.44
110,Nothing,8486,8499,350.44,350.96,0.5199999999999818,1.2583999999999378,2.948,174.36
111,MapRead,8499,8531,350.96,352.24,1.2800000000000296,4.078800000000001,2.9429374999999998,174.435
112,Nothing,8531,8562,352.24,353.48,1.240000000000009,4.339599999999791,2.94061806451613,174.0851612903225
113,MapRead,8562,8570,353.48,353.8,0.3199999999999932,1.094400000000178,2.95078,174.62
114,Nothing,8570,8615,353.8,355.6,1.8000000000000114,4.485999999999876,2.9646533333333336,174.48
115,MapRead,8615,8643,355.6,356.72,1.1200000000000045,2.98479999999995,3.0261857142857136,174.70285714285708
116,Nothing,8643,8830,356.72,364.2,7.479999999999961,22.403200000000197,2.9601240641711235,175.30010695187164
117,MapRead,8830,8873,364.2,365.92,1.7200000000000273,5.94360000000006,3.00512,174.76465116279067
118,Nothing,8873,8918,365.92,367.72,1.8000000000000114,5.9331999999999425,3.051952,174.66933333333333
119,MapRead,8918,8959,367.72,369.36,1.6399999999999864,7.66599999999994,3.081580487804878,175.0
120,Nothing,8959,9215,369.36,379.6,10.240000000000009,33.50720000000001,3.1786570312499998,175.3984375
121,MapRead,9215,9230,379.6,380.2,0.5999999999999659,1.405999999999949,2.7823199999999995,175.97333333333336
122,Nothing,9230,9499,380.2,390.96,10.759999999999991,30.39520000000016,2.8421543494423793,174.61873605947957
123,MapRead,9499,9541,390.96,392.64,1.6800000000000068,10.555200000000013,2.886830476190476,174.78000000000003
124,CheckCD,9541,9587,392.64,394.48,1.8400000000000318,4.323599999999942,2.9230608695652176,175.9608695652174
125,MapRead,9587,9662,394.48,397.48,3.0,9.711199999999963,3.0050864,176.0352
126,Nothing,9662,9780,397.48,402.2,4.71999999999997,15.31880000000001,3.084612881355932,176.25728813559323
127,MapRead,9780,9781,402.2,402.24,0.040000000000020464,0.13400000000001455,3.07,175.0
128,Nothing,9781,9866,402.24,406.28,4.039999999999964,11.442000000000007,3.0637411764705877,175.21647058823527
129,MapRead,9866,9880,406.28,407.2,0.9200000000000159,2.6299999999998818,3.0507428571428576,174.22857142857146
130,Nothing,9880,9896,407.2,407.84,0.6399999999999864,1.3312000000000808,3.0465,173.5
131,MapRead,9896,9942,407.84,410.68,2.840000000000032,6.787199999999984,2.9646130434782605,172.3782608695652
132,Nothing,9942,10174,410.68,419.96,9.279999999999973,24.65079999999989,2.847316379310345,173.86637931034483
133,MapRead,10174,10206,419.96,421.24,1.2800000000000296,3.628400000000056,2.687,174.98125
134,Nothing,10206,10218,421.24,421.72,0.4800000000000182,1.3872000000001208,2.687,174.54000000000005
135,MapRead,10218,10257,421.72,423.28,1.5599999999999454,4.90079999999989,2.7010502564102565,174.0502564102564
136,Nothing,10257,10297,423.28,424.88,1.6000000000000227,5.622400000000198,2.73514,174.598
137,MapRead,10297,10361,424.88,427.44,2.5600000000000023,9.643999999999778,2.7748725,172.963125
138,Nothing,10361,10580,427.44,436.2,8.759999999999991,27.521999999999935,2.9006977168949772,175.03378995433792
139,MapRead,10580,10634,436.2,438.36,2.160000000000025,5.920800000000099,3.0936444444444455,178.02444444444447
140,Nothing,10634,10707,438.36,442.28,3.919999999999959,13.085599999999886,3.1088493150684937,177.74027397260275
141,MapRead,10707,10708,442.28,442.32,0.040000000000020464,0.11520000000018626,3.116,177.72
142,Nothing,10708,11067,442.32,456.68,14.360000000000014,44.113599999999906,3.10851799442897,179.70384401114205
143,MapRead,11067,11079,456.68,457.16,0.4800000000000182,1.577600000000075,3.05892,181.08
144,Nothing,11079,11148,457.16,459.92,2.759999999999991,9.082799999999907,3.055434782608695,180.2823188405797
145,MapRead,11148,11207,459.92,462.28,2.359999999999957,9.201200000000199,3.0538983050847457,181.42372881355934
146,Nothing,11207,11269,462.28,464.76,2.480000000000018,9.470000000000027,3.071596129032258,181.7793548387096
147,MapRead,11269,11313,464.76,466.52,1.759999999999991,6.01279999999997,3.102750909090909,181.0381818181818
148,Nothing,11313,11686,466.52,481.44,14.920000000000016,21.558399999999892,1.8542428954423593,184.38069705093835
149,CheckCD,11686,11699,481.44,481.96,0.5199999999999818,0.8840000000000146,0.8702400000000001,188.0
150,Nothing,11699,11705,481.96,482.2,0.2400000000000091,0.35599999999999454,0.9365466666666667,188.0
151,MapRead,11705,11715,482.2,482.6,0.4000000000000341,0.5760000000000218,1.0019,188.0
152,Nothing,11715,11722,482.6,482.88,0.2799999999999727,0.4031999999999698,1.0716,188.0
153,MapRead,11722,11742,482.88,483.68,0.8000000000000114,1.233600000000024,1.2535639999999997,188.0
154,Nothing,11742,11873,483.68,488.92,5.240000000000009,7.948399999999992,1.5416000000000003,187.27389312977104
155,MapRead,11873,11936,488.92,491.44,2.519999999999982,6.851999999999862,1.9682209523809522,185.3066666666667
156,Nothing,11936,11980,491.44,493.2,1.759999999999991,4.336800000000267,2.400795454545454,184.88636363636365
157,MapRead,11980,11992,493.2,493.68,0.4800000000000182,1.1471999999998843,2.5248,184.16
158,Nothing,11992,12000,493.68,494.0,0.3199999999999932,0.7647999999999229,2.5208000000000004,183.35999999999999
159,MapRead,12000,12036,494.0,495.44,1.4399999999999977,3.77800000000002,2.561716666666667,182.93888888888893
160,Nothing,12036,12229,495.44,504.16,8.720000000000027,24.933199999999943,2.870436269430052,181.0812435233161
161,MapRead,12229,12251,504.16,505.04,0.8799999999999955,2.6620000000000346,2.8089999999999993,181.15999999999997
162,Nothing,12251,12463,505.04,513.52,8.479999999999961,23.2804000000001,2.7742850943396236,185.08075471698115
163,MapRead,12463,12508,513.52,515.32,1.8000000000000682,5.929200000000037,2.8245760000000004,188.3751111111111
164,Nothing,12508,12766,515.32,525.64,10.319999999999936,35.76479999999992,2.944310232558139,189.78682170542635
165,MapRead,12766,12787,525.64,526.48,0.8400000000000318,3.26520000000005,3.0678742857142858,190.0
166,Nothing,12787,12969,526.48,534.76,8.279999999999973,28.814799999999877,3.1453285714285726,191.2024175824176
167,MapRead,12969,12978,534.76,535.12,0.36000000000001364,1.072800000000143,3.19016,192.90666666666664
168,Nothing,12978,12989,535.12,535.56,0.4399999999999409,1.0647999999998774,3.191,193.0
169,MapRead,12989,12997,535.56,535.88,0.32000000000005,0.7744000000000142,3.191,193.0
170,Nothing,12997,13034,535.88,537.36,1.4800000000000182,4.495199999999841,3.143324324324324,193.0
171,CheckCD,13034,13039,537.36,537.56,0.1999999999999318,0.6860000000001492,3.107,193.0
172,MapRead,13039,13087,537.56,539.48,1.9200000000000728,6.255200000000059,3.11205,192.5
173,Nothing,13087,13168,539.48,542.72,3.240000000000009,11.904399999999896,3.145365432098765,192.60345679012346
174,MapRead,13168,13183,542.72,543.32,0.6000000000000227,1.4739999999999327,3.1713280000000004,192.07466666666667
175,Nothing,13183,13227,543.32,545.08,1.759999999999991,4.254800000000159,3.1403881818181816,192.3172727272727
176,MapRead,13227,13266,545.08,546.64,1.5599999999999454,5.559199999999919,3.0879999999999987,192.28307692307692
177,Nothing,13266,13279,546.64,547.16,0.5199999999999818,1.6716000000001259,3.0885169230769236,191.9815384615385
178,MapRead,13279,13306,547.16,548.24,1.080000000000041,3.271199999999908,3.106639999999999,191.3422222222222
179,Nothing,13306,13479,548.24,555.16,6.919999999999959,22.73960000000011,3.114265895953758,191.86843930635843
180,MapRead,13479,13483,555.16,555.32,0.16000000000008185,0.5407999999999902,3.107,191.22
181,Nothing,13483,13511,555.32,556.44,1.1200000000000045,3.3279999999999745,3.107707142857144,191.85999999999996
182,MapRead,13511,13528,556.44,557.12,0.67999999999995,1.6487999999999374,3.1137764705882356,192.74588235294118
183,Nothing,13528,13565,557.12,558.6,1.4800000000000182,3.7475999999999203,3.1139567567567568,192.27351351351354
184,MapRead,13565,13585,558.6,559.4,0.7999999999999545,1.7719999999999345,3.09575,192.09000000000003
185,Nothing,13585,13645,559.4,561.8,2.3999999999999773,7.854000000000042,3.0446266666666673,192.79333333333338
186,MapRead,13645,13679,561.8,563.32,1.5200000000000955,5.016800000000103,3.0366352941176475,192.01764705882354
187,CheckCD,13679,13685,563.32,563.8,0.4799999999999045,1.6631999999999607,3.0394,192.0
188,Nothing,13685,13796,563.8,568.84,5.040000000000077,15.94640000000004,3.0220810810810823,191.1027027027027
189,MapRead,13796,13867,568.84,571.68,2.839999999999918,10.796399999999949,3.0168923943661974,192.7549295774648
190,Nothing,13867,14063,571.68,579.52,7.840000000000032,27.478000000000065,3.143528367346939,191.6128571428571
191,MapRead,14063,14078,579.52,580.12,0.6000000000000227,1.8347999999998592,3.171471999999999,191.792
192,Nothing,14078,14128,580.12,582.12,2.0,7.503200000000106,3.1678911999999997,191.7
193,MapRead,14128,14168,582.12,583.72,1.6000000000000227,5.830400000000054,3.2297629999999997,191.0
194,Nothing,14168,14326,583.72,590.04,6.319999999999936,24.74000000000001,3.2915754430379742,193.3860759493671
195,MapRead,14326,14332,590.04,590.28,0.2400000000000091,0.9071999999998752,3.38052,195.0
196,Nothing,14332,14623,590.28,602.92,12.639999999999986,53.602800000000116,3.5633506529209615,197.7143642611684
197,MapRead,14623,14665,602.92,604.6,1.6800000000000637,6.26279999999997,3.795277142857144,198.35999999999999
198,Nothing,14665,14728,604.6,607.12,2.519999999999982,11.564799999999877,3.823590476190476,198.23809523809524
199,MapRead,14728,14792,607.12,609.68,2.5599999999999454,9.05600000000004,3.863,199.36812500000002
200,Nothing,14792,15062,609.68,620.48,10.800000000000068,32.85640000000012,3.532797185185185,198.07703703703706
201,MapRead,15062,15116,620.48,622.64,2.159999999999968,7.732400000000098,3.1463622222222227,195.63777777777779
202,Nothing,15116,15156,622.64,624.24,1.6000000000000227,5.156399999999849,3.2504199999999996,195.94
203,MapRead,15156,15171,624.24,624.84,0.6000000000000227,1.6499999999998636,3.2513199999999993,195.48000000000005
204,Nothing,15171,15634,624.84,644.36,19.519999999999982,66.87800000000016,3.257593088552915,193.78488120950323
205,MapRead,15634,15654,644.36,645.16,0.7999999999999545,3.054399999999987,3.3032279999999994,192.0
206,Nothing,15654,15688,645.16,646.52,1.3600000000000136,5.233199999999897,3.319405882352942,192.09176470588235
207,MapRead,15688,15706,646.52,647.24,0.7200000000000273,2.438400000000229,3.3451466666666665,192.79333333333335
208,Nothing,15706,15717,647.24,647.68,0.4399999999999409,1.1440000000000055,3.35,192.56000000000003
209,MapRead,15717,15735,647.68,648.4,0.7200000000000273,1.9519999999997708,3.349,192.08
210,Nothing,15735,15754,648.4,649.16,0.7599999999999909,2.217600000000175,3.342298947368421,192.01263157894735
211,MapRead,15754,15772,649.16,649.88,0.7200000000000273,2.419199999999819,3.3310000000000004,192.5
212,Nothing,15772,15931,649.88,656.48,6.600000000000023,20.902799999999843,3.305374339622641,191.828679245283
213,CheckCD,15931,15962,656.48,658.48,2.0,5.968000000000302,3.2925496774193554,191.0
214,Nothing,15962,16047,658.48,661.88,3.3999999999999773,10.496399999999994,3.2497030588235294,190.70870588235292
215,MapRead,16047,16072,661.88,662.88,1.0,3.467200000000048,3.2413263999999997,190.99040000000002
216,Nothing,16072,16302,662.88,672.08,9.200000000000045,26.653199999999742,3.1827080000000003,192.87391304347827
217,MapRead,16302,16313,672.08,672.52,0.4399999999999409,1.6192000000000917,3.1069999999999998,195.0
218,Nothing,16313,16482,672.52,679.28,6.759999999999991,25.22920000000022,3.10891100591716,196.66366863905324
219,CheckWatch,16482,16499,679.28,679.96,0.6800000000000637,2.726799999999457,3.1464,197.4
220,Nothing,16499,16523,679.96,680.92,0.9599999999999227,3.70240000000058,3.165775,197.00166666666667
221,MapRead,16523,16529,680.92,681.16,0.2400000000000091,0.9272000000000844,3.18256,197.0
222,Nothing,16529,16566,681.16,682.64,1.4800000000000182,8.626800000000003,3.205342702702702,197.12972972972975
223,MapRead,16566,16602,682.64,684.08,1.4400000000000546,3.3047999999998865,3.2345300000000003,197.95
224,Nothing,16602,16656,684.08,686.24,2.159999999999968,7.118799999999737,3.2860800000000006,198.0
225,CheckCD,16656,16677,686.24,687.16,0.9199999999999591,3.116399999999885,3.3299200000000004,197.99809523809523
226,Nothing,16677,16752,687.16,691.08,3.9200000000000728,14.482000000000426,3.3737632,197.14773333333332
227,MapRead,16752,16762,691.08,691.48,0.39999999999997726,1.5399999999999636,3.38934,197.26000000000005
228,Nothing,16762,16901,691.48,697.04,5.559999999999945,19.90679999999975,3.409591654676259,197.06733812949642
229,MapRead,16901,16936,697.04,698.44,1.400000000000091,4.570400000000063,3.4203485714285713,195.28000000000003
230,Nothing,16936,16951,698.44,699.04,0.599999999999909,2.1348000000002685,3.41752,194.28
231,MapRead,16951,17017,699.04,701.68,2.6399999999999864,8.920399999999518,3.414999999999999,195.71878787878788
232,Nothing,17017,17087,701.68,704.48,2.800000000000068,9.523600000000442,3.4283,196.9794285714286
233,CheckWatch,17087,17099,704.48,704.96,0.4800000000000182,1.5839999999998327,3.4339999999999997,197.0
234,Nothing,17099,17484,704.96,720.36,15.399999999999977,54.11839999999984,3.3809168831168828,195.00779220779222
235,MapRead,17484,17499,720.36,720.96,0.6000000000000227,2.394000000000233,3.387,195.0
236,Nothing,17499,17531,720.96,722.24,1.2799999999999727,5.834399999999732,3.387,195.0
237,MapRead,17531,17550,722.24,723.0,0.7599999999999909,2.6752000000001317,3.3869999999999996,195.0
238,Nothing,17550,17601,723.0,725.04,2.0399999999999636,6.539200000000164,3.3847058823529412,195.7450980392157
239,MapRead,17601,17638,725.04,726.52,1.4800000000000182,4.467599999999948,3.377156756756756,196.08432432432429
240,Nothing,17638,17726,726.52,730.04,3.519999999999982,11.337599999999838,3.2953318181818174,196.68045454545452
241,MapRead,17726,17778,730.04,732.12,2.080000000000041,6.803600000000188,3.27551923076923,196.51692307692306
242,CheckWatch,17778,17786,732.12,732.44,0.32000000000005,1.087999999999738,3.284,196.74
243,MapRead,17786,17808,732.44,733.32,0.8799999999999955,2.8831999999997606,3.2840000000000003,196.14000000000004
244,Nothing,17808,17838,733.32,734.52,1.1999999999999318,3.6668000000004213,3.284000000000001,195.10000000000005
245,MapRead,17838,17900,734.52,737.0,2.480000000000018,7.264000000000124,3.2505806451612913,193.8567741935484
246,Nothing,17900,18119,737.0,745.76,8.759999999999991,29.28760000000011,3.214297168949772,193.36986301369862
247,MapRead,18119,18131,745.76,746.24,0.4800000000000182,1.6248000000000502,3.25341,194.0
248,Nothing,18131,18170,746.24,747.8,1.5599999999999454,4.9375999999997475,3.2542461538461542,193.80512820512814
249,MapRead,18170,18199,747.8,748.96,1.1600000000000819,4.463600000000042,3.2471862068965516,193.02068965517242
250,Nothing,18199,18272,748.96,751.88,2.919999999999959,10.903599999999642,3.2707693150684927,192.53424657534248
251,MapRead,18272,18300,751.88,753.0,1.1200000000000045,4.6228000000000975,3.283922857142858,192.42857142857142
252,Nothing,18300,18355,753.0,755.2,2.2000000000000455,6.912000000000262,3.3053818181818198,193.0
253,MapRead,18355,18433,755.2,758.32,3.1200000000000045,10.639599999999973,3.3223846153846157,193.27076923076928
254,Nothing,18433,18588,758.32,764.52,6.199999999999932,20.735599999999977,3.3376603870967743,194.81935483870967
255,MapRead,18588,18687,764.52,768.48,3.9600000000000364,14.109199999999873,3.390963636363636,194.500202020202
256,Nothing,18687,18787,768.48,772.48,4.0,13.092000000000098,3.4168323999999988,195.42719999999997
257,MapRead,18787,18816,772.48,773.64,1.1599999999999682,3.4747999999999593,3.4178758620689647,194.95999999999998
258,Nothing,18816,18844,773.64,774.76,1.1200000000000045,3.6271999999999025,3.389378571428572,194.06428571428572
259,MapRead,18844,18874,774.76,775.96,1.2000000000000455,4.140000000000327,3.387,194.0
260,Nothing,18874,19060,775.96,783.4,7.439999999999941,24.80759999999964,3.382064516129032,194.66559139784948
261,MapRead,19060,19075,783.4,784.0,0.6000000000000227,1.9020000000000437,3.3680000000000008,195.68000000000004
262,Nothing,19075,19086,784.0,784.44,0.44000000000005457,1.6984000000002197,3.3680000000000003,196.0
263,MapRead,19086,19136,784.44,786.44,2.0,8.145199999999932,3.3738319999999997,195.58399999999997
264,Nothing,19136,19273,786.44,791.92,5.4799999999999045,18.671600000000126,3.4074408759124086,194.98481751824815
265,MapRead,19273,19318,791.92,793.72,1.8000000000000682,8.38319999999976,3.4248079999999996,194.99733333333336
266,Nothing,19318,19508,793.72,801.32,7.600000000000023,32.98440000000028,3.515428631578948,195.5934736842105
267,MapRead,19508,19533,801.32,802.32,1.0,4.155199999999695,3.6807456,195.53439999999998
