,type,start_idx,finish_idx,start_time,finish_time,length_time,length_distance,avg_speed,avg_hr
82,Nothing,5486,5800,219.44,232.0,12.560000000000002,29.968400000000088,1.997671974522293,172.31337579617835
83,MapRead,5800,5829,232.0,233.16,1.1599999999999966,2.9180000000000064,2.7628524137931034,175.0
84,Nothing,5829,5865,233.16,234.6,1.4399999999999977,3.3420000000000982,2.8385633333333327,175.11666666666667
85,MapRead,5865,5903,234.6,236.12,1.5200000000000102,2.9051999999999225,2.798507368421053,175.94842105263155
86,Nothing,5903,5977,236.12,239.08,2.960000000000008,6.157600000000002,2.648668108108107,177.53783783783786
87,MapRead,5977,6041,239.08,241.64,2.559999999999974,6.311199999999985,2.66237,177.90249999999997
88,Nothing,6041,6316,241.64,252.64,11.0,25.54359999999997,2.524267636363636,177.52363636363637
89,MapRead,6316,6330,252.64,253.2,0.5600000000000023,1.6784000000000106,2.7602,176.87142857142857
90,Nothing,6330,6493,253.2,259.72,6.520000000000039,19.29880000000003,2.9298601226993863,176.87042944785276
91,MapRead,6493,6526,259.72,261.04,1.3199999999999932,3.95679999999993,2.819545454545455,177.2460606060606
92,Nothing,6526,6630,261.04,265.2,4.159999999999968,11.936400000000049,2.870178846153846,176.96730769230768
93,MapRead,6630,6638,265.2,265.52,0.3199999999999932,1.0048000000000457,2.88946,178.66000000000003
94,Nothing,6638,6787,265.52,271.48,5.960000000000036,19.559999999999945,2.9248246979865775,177.70308724832216
95,MapRead,6787,6829,271.48,273.16,1.6800000000000068,4.21040000000005,2.9842447619047627,178.53809523809522
96,Nothing,6829,7036,273.16,281.44,8.279999999999973,20.161599999999908,2.880223961352657,179.1862801932367
97,CheckWatch,7036,7132,281.44,285.28,3.839999999999975,1.6012000000000626,1.4030958333333334,177.18083333333334
98,MapRead,7132,7146,285.28,285.84,0.5600000000000023,0.2519999999999527,0.0,174.45999999999998
99,Nothing,7146,7211,285.84,288.44,2.6000000000000227,4.491200000000049,0.2091323076923077,173.2676923076923
100,MapRead,7211,7219,288.44,288.76,0.3199999999999932,0.9375999999999749,0.84434,173.0
101,Nothing,7219,7270,288.76,290.8,2.0400000000000205,6.405200000000036,2.2362250980392155,173.956862745098
102,MapRead,7270,7278,290.8,291.12,0.3199999999999932,1.1387999999999465,3.0995600000000003,173.135
103,Nothing,7278,7324,291.12,292.96,1.839999999999975,6.039200000000051,3.1353800000000005,172.22000000000003
104,MapRead,7324,7349,292.96,293.96,1.0,3.844799999999964,3.1539696,171.5584
105,Nothing,7349,7361,293.96,294.44,0.4800000000000182,1.932800000000043,3.1915833333333326,171.00333333333333
106,MapRead,7361,7437,294.44,297.48,3.0400000000000205,13.722399999999993,3.680250000000002,172.64000000000001
107,Nothing,7437,7451,297.48,298.04,0.5600000000000023,2.253600000000006,4.207999999999999,174.74
108,MapRead,7451,7499,298.04,299.96,1.919999999999959,8.457599999999957,4.136410000000001,174.71
109,CheckCD,7499,7500,299.96,300.0,0.040000000000020464,0.17880000000002383,4.00932,175.92
110,MapRead,7500,7517,300.0,300.68,0.6800000000000068,2.754000000000019,4.003,176.0
111,CheckCD,7517,7519,300.68,300.76,0.07999999999998408,0.32399999999995543,4.003,176.0
112,Nothing,7519,7530,300.76,301.2,0.4399999999999977,1.6779999999999973,4.003,176.0
113,MapRead,7530,7575,301.2,303.0,1.8000000000000114,6.344000000000051,4.0006,176.0
