,action,Count,avg_time,avg_distance,count/min,avg_speed,avg_hr
0,Nothing,529,4.736332703213605,13.116750094517949,9.676947279844876,2.7436953135524336,171.15255546409608
1,CheckWatch,30,1.6333333333333278,2.4118399999999913,0.5487871803314675,2.237021755566352,170.35039105201966
2,CheckCD,44,0.8199999999999967,1.5738636363635656,0.8048878644861522,2.429258425646022,170.84538288445322
3,MapRead,496,1.389838709677426,3.8788830645161463,9.07328138148026,2.78922432027937,171.26839212012248
