,type,start_idx,finish_idx,start_time,finish_time,length_time,length_distance,avg_speed,avg_hr
61,Nothing,783,807,94.28,97.56,3.280000000000001,3.4384000000000015,0.34731000000000006,127.40499999999999
62,MapRead,807,808,97.56,97.64,0.0799999999999983,0.1103999999999985,0.0,126.16
63,Nothing,808,832,97.64,100.4,2.760000000000005,3.481200000000001,0.040495,124.73
64,MapRead,832,833,100.4,100.6,0.19999999999998863,0.22919999999999163,0.32396,123.72
65,Nothing,833,857,100.6,104.28,3.680000000000007,4.338799999999992,0.8727450000000001,123.21999999999998
66,MapRead,857,858,104.28,104.32,0.03999999999999204,0.06320000000002324,1.2432400000000001,122.72
67,Nothing,858,882,104.32,106.68,2.3600000000000136,4.011599999999987,1.3992000000000002,122.185
68,MapRead,882,883,106.68,106.92,0.23999999999999488,0.41960000000000264,1.56692,121.44
69,Nothing,883,907,106.92,112.4,5.480000000000004,10.210399999999993,1.7351999999999999,120.47499999999998
70,MapRead,907,908,112.4,112.6,0.19999999999998863,0.43959999999998445,1.82116,119.72
71,Nothing,908,932,112.6,116.28,3.680000000000007,7.831600000000009,1.8084549999999997,119.255
72,MapRead,932,933,116.28,116.32,0.03999999999999204,0.05120000000002278,1.80352,119.0
73,Nothing,933,957,116.32,117.84,1.5200000000000102,1.4136000000000024,1.7443549999999999,118.96499999999999
74,MapRead,957,958,117.84,117.96,0.11999999999999034,0.07759999999998968,1.3032,118.72
75,Nothing,958,982,117.96,121.68,3.720000000000013,3.545199999999994,0.50957,118.14999999999999
76,MapRead,982,983,121.68,121.92,0.23999999999999488,0.31800000000001205,0.38416000000000006,117.16
77,Nothing,983,1007,121.92,127.12,5.200000000000003,7.533999999999992,1.03943,115.94
78,MapRead,1007,1008,127.12,127.28,0.1599999999999966,0.30400000000000205,1.51032,116.4
79,Nothing,1008,1032,127.28,130.28,3.0,5.582400000000007,1.7400300000000002,118.72500000000001
80,MapRead,1032,1033,130.28,130.32,0.03999999999999204,0.05920000000000414,1.866,120.0
81,Nothing,1033,1057,130.32,131.28,0.960000000000008,1.4683999999999742,1.8656850000000003,120.07000000000001
82,MapRead,1057,1058,131.28,131.32,0.03999999999999204,0.0660000000000025,1.86348,120.56
83,Nothing,1058,1082,131.32,133.4,2.0800000000000125,3.2416000000000054,1.860275,121.59500000000001
84,MapRead,1082,1083,133.4,133.6,0.19999999999998863,0.30280000000001905,1.86484,122.84
85,Nothing,1083,1107,133.6,137.28,3.680000000000007,5.441599999999994,1.87751,124.09500000000001
86,MapRead,1107,1108,137.28,137.32,0.03999999999999204,0.04200000000000159,1.8822,123.88
87,Nothing,1108,1132,137.32,138.56,1.240000000000009,1.2460000000000093,1.8769200000000001,121.98500000000001
88,MapRead,1132,1133,138.56,138.64,0.07999999999998408,0.0759999999999934,1.86996,120.72
89,Nothing,1133,1157,138.64,141.4,2.7600000000000193,3.1484000000000094,1.85963,120.11500000000001
90,MapRead,1157,1158,141.4,141.6,0.19999999999998863,0.265199999999993,1.84132,118.88
91,Nothing,1158,1182,141.6,145.28,3.680000000000007,4.802399999999977,1.8149299999999997,117.08999999999999
92,MapRead,1182,1183,145.28,145.32,0.03999999999999204,0.04200000000003001,1.7982,116.56
93,Nothing,1183,1207,145.32,147.12,1.8000000000000114,1.7387999999999693,1.7889999999999997,117.38499999999999
94,MapRead,1207,1208,147.12,147.28,0.1599999999999966,0.14640000000002829,1.7546,117.16
95,Nothing,1208,1232,147.28,150.56,3.280000000000001,2.9843999999999937,1.6912099999999999,115.835
96,MapRead,1232,1233,150.56,150.64,0.07999999999998408,0.07079999999996289,1.63748,115.56
97,Nothing,1233,1257,150.64,153.12,2.480000000000018,2.2116000000000327,1.595165,116.455
98,MapRead,1257,1258,153.12,153.28,0.1599999999999966,0.14400000000000546,1.55096,116.72
99,Nothing,1258,1282,153.28,156.56,3.280000000000001,3.3327999999999633,1.50803,116.255
100,MapRead,1282,1283,156.56,156.64,0.07999999999998408,0.12640000000004648,1.48652,116.0
101,Nothing,1283,1307,156.64,159.96,3.3200000000000216,4.450400000000002,1.48808,115.92999999999999
102,MapRead,1307,1308,159.96,160.24,0.28000000000000114,0.3288000000000011,1.472,115.44
103,Nothing,1308,1332,160.24,166.68,6.439999999999998,9.464799999999968,1.445315,114.50999999999999
104,MapRead,1332,1333,166.68,166.92,0.23999999999998067,0.5536000000000172,1.48352,114.0
105,Nothing,1333,1357,166.92,172.12,5.200000000000017,11.970399999999984,1.607975,114.14
106,MapRead,1357,1358,172.12,172.28,0.1599999999999966,0.365600000000029,1.77716,115.12
107,Nothing,1358,1382,172.28,175.56,3.280000000000001,7.629199999999969,1.9866599999999999,117.12
108,MapRead,1382,1383,175.56,175.64,0.07999999999998408,0.20199999999999818,2.1121600000000003,119.12
109,Nothing,1383,1407,175.64,178.4,2.7600000000000193,7.236400000000003,2.1382499999999998,121.15500000000002
110,MapRead,1407,1408,178.4,178.6,0.19999999999998863,0.543200000000013,2.17988,123.4
111,Nothing,1408,1432,178.6,182.28,3.680000000000007,9.710399999999993,2.237125,125.585
112,MapRead,1432,1433,182.28,182.32,0.03999999999999204,0.06799999999998363,2.2748399999999998,125.88
113,Nothing,1433,1457,182.32,183.28,0.960000000000008,1.6628000000000043,2.28786,124.05499999999999
114,MapRead,1457,1458,183.28,183.32,0.03999999999999204,0.07240000000001601,2.295,123.28
115,Nothing,1458,1482,183.32,184.56,1.240000000000009,2.300399999999968,2.2943700000000002,123.88499999999999
116,MapRead,1482,1483,184.56,184.64,0.07999999999998408,0.15280000000001337,2.2899599999999998,125.12
117,Nothing,1483,1507,184.64,186.84,2.200000000000017,3.980799999999988,2.27767,127.05
118,MapRead,1507,1508,186.84,186.96,0.12000000000000455,0.19760000000002265,2.2456400000000003,128.56
119,Nothing,1508,1532,186.96,189.56,2.5999999999999943,4.487599999999986,2.189955,129.48999999999998
120,MapRead,1532,1533,189.56,189.64,0.07999999999998408,0.161200000000008,2.13616,130.0
121,Nothing,1533,1557,189.64,191.84,2.200000000000017,4.0563999999999965,2.086305,129.89499999999998
122,MapRead,1557,1558,191.84,191.96,0.12000000000000455,0.18800000000004502,2.0463199999999997,129.16
123,Nothing,1558,1582,191.96,194.28,2.319999999999993,3.9015999999999735,2.018635,127.66000000000001
124,MapRead,1582,1583,194.28,194.32,0.03999999999999204,0.10079999999999245,1.99284,126.16
125,Nothing,1583,1607,194.32,195.28,0.960000000000008,2.6263999999999896,1.9703549999999999,124.87
126,MapRead,1607,1608,195.28,195.32,0.03999999999999204,0.13040000000000873,1.9539600000000001,124.84
127,Nothing,1608,1632,195.32,197.96,2.640000000000015,6.665999999999997,1.9442599999999999,126.375
128,MapRead,1632,1633,197.96,198.24,0.28000000000000114,0.6356000000000108,1.93036,128.12
129,Nothing,1633,1657,198.24,204.4,6.159999999999997,14.408800000000042,1.9110800000000001,129.91
130,MapRead,1657,1658,204.4,204.6,0.19999999999998863,0.5147999999999797,1.89012,130.44
131,Nothing,1658,1682,204.6,209.4,4.800000000000011,11.926800000000014,1.8680649999999999,129.65
132,MapRead,1682,1683,209.4,209.6,0.19999999999998863,0.45359999999999445,1.85168,130.12
133,Nothing,1683,1707,209.6,213.56,3.960000000000008,8.842399999999941,1.84351,131.98
134,MapRead,1707,1708,213.56,213.64,0.07999999999998408,0.16160000000002128,1.84332,133.0
135,Nothing,1708,1732,213.64,215.28,1.6400000000000148,3.105600000000038,1.85149,133.0
136,MapRead,1732,1733,215.28,215.32,0.03999999999999204,0.05119999999999436,1.85168,133.0
137,Nothing,1733,1757,215.32,216.84,1.5200000000000102,1.9175999999999362,1.84155,132.89499999999998
138,MapRead,1757,1758,216.84,216.96,0.12000000000000455,0.14960000000002083,1.82764,132.16
139,Nothing,1758,1782,216.96,220.12,3.1599999999999966,3.0416000000000167,1.796715,130.835
140,MapRead,1782,1783,220.12,220.28,0.1599999999999966,0.07119999999997617,1.69124,130.56
141,Nothing,1783,1807,220.28,224.96,4.680000000000007,2.1007999999999925,1.5020999999999998,131.42
142,MapRead,1807,1808,224.96,225.24,0.28000000000000114,0.1272000000000162,1.35412,131.44
143,Nothing,1808,1832,225.24,231.68,6.439999999999998,5.007200000000012,1.26494,130.335
144,MapRead,1832,1833,231.68,231.92,0.23999999999998067,0.40639999999996235,1.22868,128.6
145,Nothing,1833,1857,231.92,236.28,4.360000000000014,7.41840000000002,1.25472,126.17
146,MapRead,1857,1858,236.28,236.32,0.03999999999999204,0.07280000000002929,1.269,124.16
147,Nothing,1858,1882,236.32,238.12,1.8000000000000114,1.548400000000015,1.2693149999999997,122.87
148,MapRead,1882,1883,238.12,238.28,0.1599999999999966,0.044399999999996,1.27152,122.84
149,Nothing,1883,1907,238.28,242.12,3.8400000000000034,1.5135999999999967,1.275705,124.13
150,MapRead,1907,1908,242.12,242.28,0.1599999999999966,0.10839999999996053,1.278,124.16
151,Nothing,1908,1932,242.28,246.12,3.8400000000000034,3.321200000000033,1.27443,122.69500000000001
152,MapRead,1932,1933,246.12,246.28,0.1599999999999966,0.21119999999996253,1.24944,121.44
153,Nothing,1933,1957,246.28,249.28,3.0,4.276400000000024,1.20201,120.58
154,MapRead,1957,1958,249.28,249.32,0.03999999999999204,0.09800000000001319,1.176,120.56
155,Nothing,1958,1982,249.32,250.56,1.240000000000009,3.245200000000011,1.1799199999999999,121.38499999999999
156,MapRead,1982,1983,250.56,250.64,0.07999999999998408,0.2255999999999858,1.20736,121.16
157,Nothing,1983,2007,250.64,252.56,1.920000000000016,5.125999999999976,1.26497,119.69500000000001
158,MapRead,2007,2008,252.56,252.64,0.07999999999998408,0.1844000000000392,1.33224,118.44
159,Nothing,2008,2032,252.64,255.12,2.480000000000018,4.344400000000007,1.40963,117.47499999999998
160,MapRead,2032,2033,255.12,255.28,0.1599999999999966,0.17279999999999518,1.47736,116.72
161,Nothing,2033,2057,255.28,258.28,2.9999999999999716,3.251199999999983,1.530105,116.21999999999998
162,MapRead,2057,2058,258.28,258.32,0.040000000000020464,0.04480000000000928,1.56332,115.72
163,Nothing,2058,2082,258.32,260.68,2.3600000000000136,5.115599999999972,1.57933,115.255
164,MapRead,2082,2083,260.68,260.92,0.2400000000000091,0.6220000000000141,1.6344,115.0
165,Nothing,2083,2107,260.92,266.68,5.759999999999991,17.168000000000006,1.7414850000000002,115.0
166,MapRead,2107,2108,266.68,266.92,0.2400000000000091,0.9420000000000073,1.87608,115.0
167,Nothing,2108,2132,266.92,271.28,4.359999999999957,16.901599999999974,2.03232,115.03500000000001
168,MapRead,2132,2133,271.28,271.32,0.040000000000020464,0.1268000000000029,2.118,115.28
169,Nothing,2133,2157,271.32,272.84,1.5199999999999818,4.23599999999999,2.116355,115.85000000000001
170,MapRead,2157,2158,272.84,272.96,0.12000000000000455,0.2972000000000321,2.10484,116.84
171,Nothing,2158,2182,272.96,275.56,2.6000000000000227,6.782799999999952,2.08365,118.30499999999999
172,MapRead,2182,2183,275.56,275.64,0.07999999999998408,0.24720000000002074,2.07632,119.56
173,Nothing,2183,2207,275.64,278.12,2.480000000000018,6.783999999999992,2.0907199999999997,120.52500000000002
174,MapRead,2207,2208,278.12,278.28,0.15999999999996817,0.36880000000002156,2.1345199999999998,121.28
175,Nothing,2208,2232,278.28,281.56,3.2800000000000296,7.887999999999977,2.207125,121.675
176,MapRead,2232,2233,281.56,281.64,0.07999999999998408,0.23120000000000118,2.23836,121.44
177,Nothing,2233,2257,281.64,284.68,3.0400000000000205,10.588799999999992,2.2438949999999998,120.58
178,MapRead,2257,2258,284.68,284.92,0.2400000000000091,0.9511999999999716,2.39664,120.56
179,Nothing,2258,2282,284.92,290.12,5.199999999999989,20.045600000000036,2.69643,121.59500000000001
180,MapRead,2282,2283,290.12,290.28,0.15999999999996817,0.553600000000074,2.80596,122.84
181,Nothing,2283,2307,290.28,293.28,3.0,10.335199999999872,2.693945,124.375
182,MapRead,2307,2308,293.28,293.32,0.040000000000020464,0.13200000000006185,2.6388399999999996,126.12
183,Nothing,2308,2332,293.32,294.28,0.9599999999999795,3.274400000000014,2.6518599999999997,127.98
184,MapRead,2332,2333,294.28,294.32,0.040000000000020464,0.147199999999998,2.659,129.0
185,Nothing,2333,2357,294.32,296.68,2.3600000000000136,8.175200000000018,2.66131,128.965
186,MapRead,2357,2358,296.68,296.92,0.2400000000000091,0.8103999999999587,2.67748,128.72
187,Nothing,2358,2382,296.92,301.28,4.359999999999957,14.73440000000005,2.7071899999999993,128.32500000000002
188,MapRead,2382,2383,301.28,301.32,0.040000000000020464,0.13679999999999382,2.7171600000000002,128.56
189,Nothing,2383,2407,301.32,303.68,2.3600000000000136,4.274400000000014,2.6711349999999996,129.55999999999997
190,MapRead,2407,2408,303.68,303.92,0.2400000000000091,0.2783999999999196,2.43296,130.56
191,Nothing,2408,2432,303.92,308.56,4.639999999999986,5.625999999999976,1.990545,131.52499999999998
192,MapRead,2432,2433,308.56,308.64,0.07999999999998408,0.12760000000002947,1.72264,132.28
193,Nothing,2433,2457,308.64,311.4,2.759999999999991,4.148800000000051,1.6751449999999997,132.71
194,MapRead,2457,2458,311.4,311.6,0.20000000000004547,0.282799999999952,1.67868,132.72
195,Nothing,2458,2482,311.6,316.96,5.359999999999957,9.388399999999933,1.7402249999999997,132.35999999999999
196,MapRead,2482,2483,316.96,317.24,0.28000000000002956,0.6544000000000096,1.7780399999999998,132.84
197,Nothing,2483,2507,317.24,322.28,5.039999999999964,12.172000000000025,1.7887199999999999,134.30499999999998
198,MapRead,2507,2508,322.28,322.32,0.040000000000020464,0.14960000000007767,1.80948,135.56
199,Nothing,2508,2532,322.32,323.56,1.240000000000009,4.601199999999949,1.8613799999999998,136.28
200,MapRead,2532,2533,323.56,323.64,0.07999999999998408,0.2939999999999827,2.02668,135.32
201,Nothing,2533,2557,323.64,325.28,1.6399999999999864,5.896800000000098,2.3084700000000002,132.53
202,MapRead,2557,2558,325.28,325.32,0.040000000000020464,0.12839999999994234,2.463,131.0
203,Nothing,2558,2582,325.32,327.12,1.8000000000000114,4.574000000000069,2.45159,130.965
204,MapRead,2582,2583,327.12,327.28,0.15999999999996817,0.34159999999997126,2.37172,130.72
205,Nothing,2583,2607,327.28,331.12,3.840000000000032,8.288000000000011,2.2269900000000002,130.35999999999999
206,MapRead,2607,2608,331.12,331.28,0.15999999999996817,0.35439999999994143,2.1918800000000003,130.84
207,Nothing,2608,2632,331.28,334.84,3.5600000000000023,7.6096,2.27518,132.20000000000002
208,MapRead,2632,2633,334.84,334.96,0.12000000000000455,0.22640000000001237,2.27028,132.72
209,Nothing,2633,2657,334.96,338.4,3.4399999999999977,4.82039999999995,2.149775,132.22
210,MapRead,2657,2658,338.4,338.6,0.20000000000004547,0.1388000000000602,1.97824,131.72
211,Nothing,2658,2682,338.6,342.84,4.239999999999952,3.7735999999999876,1.76077,131.15
212,MapRead,2682,2683,342.84,342.96,0.12000000000000455,0.20199999999999818,1.6394799999999998,130.16
213,Nothing,2683,2707,342.96,345.56,2.6000000000000227,4.327199999999948,1.63659,128.87
214,MapRead,2707,2708,345.56,345.64,0.07999999999998408,0.12760000000002947,1.64336,128.84
215,Nothing,2708,2732,345.64,347.56,1.920000000000016,3.0288000000000466,1.659935,130.235
216,MapRead,2732,2733,347.56,347.64,0.07999999999998408,0.12279999999998381,1.66496,131.0
217,Nothing,2733,2757,347.64,349.28,1.6399999999999864,2.4851999999999634,1.6565900000000002,131.035
218,MapRead,2757,2758,349.28,349.32,0.040000000000020464,0.056800000000066575,1.652,131.28
219,Nothing,2758,2782,349.32,350.84,1.5199999999999818,2.866800000000012,1.6523149999999998,131.745
220,MapRead,2782,2783,350.84,350.96,0.12000000000000455,0.27159999999992124,1.65452,132.0
221,Nothing,2783,2807,350.96,353.28,2.319999999999993,5.090400000000045,1.66035,132.0
222,MapRead,2807,2808,353.28,353.32,0.040000000000020464,0.06759999999997035,1.67416,132.0
223,Nothing,2808,2832,353.32,355.12,1.8000000000000114,2.890800000000013,1.69633,132.0
224,MapRead,2832,2833,355.12,355.28,0.15999999999996817,0.24880000000007385,1.71052,132.0
225,Nothing,2833,2857,355.28,359.96,4.680000000000007,8.986799999999903,1.7212150000000002,132.035
226,MapRead,2857,2858,359.96,360.24,0.28000000000002956,0.6795999999999367,1.76908,132.28
227,Nothing,2858,2882,360.24,365.56,5.319999999999993,13.068000000000097,1.85949,132.85
228,MapRead,2882,2883,365.56,365.64,0.07999999999998408,0.21640000000002146,1.93436,133.84
229,Nothing,2883,2907,365.64,368.12,2.480000000000018,6.193200000000047,1.98973,135.30499999999998
230,MapRead,2907,2908,368.12,368.28,0.15999999999996817,0.3591999999999871,2.0413200000000002,136.56
231,Nothing,2908,2932,368.28,372.68,4.400000000000034,8.718799999999874,2.08209,137.55999999999997
232,MapRead,2932,2933,372.68,372.92,0.2400000000000091,0.3731999999999971,2.08548,138.56
233,Nothing,2933,2957,372.92,378.68,5.759999999999991,10.250400000000127,2.0499899999999998,139.55999999999997
234,MapRead,2957,2958,378.68,378.92,0.2400000000000091,0.5579999999999927,2.05356,140.56
235,Nothing,2958,2982,378.92,384.68,5.759999999999991,14.912399999999934,2.1127499999999997,141.385
236,MapRead,2982,2983,384.68,384.92,0.2400000000000091,0.7752000000000407,2.2210799999999997,141.16
237,Nothing,2983,3007,384.92,389.56,4.639999999999986,14.757600000000025,2.3789649999999996,139.79999999999998
238,MapRead,3007,3008,389.56,389.64,0.07999999999998408,0.2255999999999858,2.47616,139.28
239,Nothing,3008,3032,389.64,391.56,1.920000000000016,5.383600000000001,2.4977,139.64000000000001
240,MapRead,3032,3033,391.56,391.64,0.07999999999998408,0.22119999999995343,2.5074799999999997,139.16
241,Nothing,3033,3057,391.64,393.28,1.6399999999999864,4.558400000000006,2.503295,137.87
242,MapRead,3057,3058,393.28,393.32,0.040000000000020464,0.11400000000003274,2.501,137.84
243,Nothing,3058,3082,393.32,395.12,1.8000000000000114,4.718399999999974,2.5022949999999997,139.27
244,MapRead,3082,3083,395.12,395.28,0.15999999999996817,0.397199999999998,2.51136,140.28
245,Nothing,3083,3107,395.28,399.96,4.680000000000007,11.971599999999967,2.52888,140.67499999999998
246,MapRead,3107,3108,399.96,400.24,0.28000000000002956,0.7455999999999676,2.54052,140.44
247,Nothing,3108,3132,400.24,406.4,6.159999999999968,16.05759999999998,2.532315,139.47500000000002
248,MapRead,3132,3133,406.4,406.6,0.20000000000004547,0.48320000000001073,2.44788,138.72
249,Nothing,3133,3157,406.6,411.4,4.7999999999999545,11.720000000000027,2.2829200000000003,138.15
250,MapRead,3157,3158,411.4,411.6,0.20000000000004547,0.5008000000000266,2.1902,137.16
251,Nothing,3158,3182,411.6,415.56,3.9599999999999795,9.711999999999989,2.18492,135.765
252,MapRead,3182,3183,415.56,415.64,0.07999999999998408,0.1711999999999989,2.1779599999999997,135.0
253,Nothing,3183,3207,415.64,418.4,2.759999999999991,6.2536000000001195,2.163045,135.0
254,MapRead,3207,3208,418.4,418.6,0.20000000000004547,0.4775999999999385,2.11264,135.0
255,Nothing,3208,3232,418.6,423.68,5.079999999999984,12.319200000000023,2.0273299999999996,135.035
256,MapRead,3232,3233,423.68,423.92,0.2400000000000091,0.599999999999909,1.99116,135.28
257,Nothing,3233,3257,423.92,428.28,4.359999999999957,10.734800000000064,2.01431,135.85
258,MapRead,3257,3258,428.28,428.32,0.040000000000020464,0.07639999999992142,2.03536,136.84
259,Nothing,3258,3282,428.32,429.28,0.9599999999999795,1.9232000000000653,2.05386,138.13
260,MapRead,3282,3283,429.28,429.32,0.040000000000020464,0.08920000000000528,2.0723599999999998,138.16
261,Nothing,3283,3307,429.32,431.12,1.8000000000000114,3.935600000000022,2.090895,136.66
262,MapRead,3307,3308,431.12,431.28,0.15999999999996817,0.34559999999999036,2.10964,135.16
263,Nothing,3308,3332,431.28,434.56,3.2800000000000296,7.2275999999999385,2.126645,133.905
264,MapRead,3332,3333,434.56,434.64,0.07999999999998408,0.1932000000000471,2.13168,134.12
265,Nothing,3333,3357,434.64,437.68,3.0400000000000205,7.540399999999977,2.12708,136.085
266,MapRead,3357,3358,437.68,437.92,0.2400000000000091,0.6080000000000609,2.15188,137.84
267,Nothing,3358,3382,437.92,442.28,4.359999999999957,10.697199999999953,2.20783,139.27
268,MapRead,3382,3383,442.28,442.32,0.040000000000020464,0.05160000000000764,2.23648,140.28
269,Nothing,3383,3407,442.32,443.56,1.240000000000009,1.9972000000000207,2.233275,140.64000000000001
270,MapRead,3407,3408,443.56,443.64,0.07999999999998408,0.15999999999996817,2.23784,140.16
271,Nothing,3408,3432,443.64,445.56,1.920000000000016,3.8315999999999804,2.25184,138.765
272,MapRead,3432,3433,445.56,445.64,0.07999999999998408,0.15880000000004202,2.26584,138.0
273,Nothing,3433,3457,445.64,447.84,2.1999999999999886,5.046000000000049,2.2671,138.0
274,MapRead,3457,3458,447.84,447.96,0.12000000000000455,0.3351999999999862,2.19192,138.0
275,Nothing,3458,3482,447.96,451.12,3.160000000000025,7.795600000000036,2.034385,138.035
276,MapRead,3482,3483,451.12,451.28,0.15999999999996817,0.29959999999994125,1.93964,138.28
277,Nothing,3483,3507,451.28,454.56,3.2800000000000296,6.350400000000036,1.92471,138.78
278,MapRead,3507,3508,454.56,454.64,0.07999999999998408,0.1795999999999367,1.9312,139.28
279,Nothing,3508,3532,454.64,457.4,2.759999999999991,5.962400000000002,1.96209,139.605
280,MapRead,3532,3533,457.4,457.6,0.20000000000004547,0.4155999999999267,1.98332,138.88
281,Nothing,3533,3557,457.6,461.28,3.67999999999995,7.448800000000119,1.9921550000000001,137.195
282,MapRead,3557,3558,461.28,461.32,0.040000000000020464,0.05480000000000018,1.997,137.4
283,Nothing,3558,3582,461.32,462.56,1.240000000000009,1.9983999999999469,1.99665,139.76
284,MapRead,3582,3583,462.56,462.64,0.07999999999998408,0.15240000000005693,1.9942000000000002,141.28
285,Nothing,3583,3607,462.64,464.28,1.6399999999999864,3.0471999999999753,1.9892349999999999,141.745
