,type,start_idx,finish_idx,start_time,finish_time,length_time,length_distance,avg_speed,avg_hr
53,MapRead,7554,7744,302.16,309.76,7.599999999999966,21.18399999999997,2.3831848421052633,181.31494736842103
54,Nothing,7744,7784,309.76,311.36,1.6000000000000227,5.467599999999948,2.451338,181.01500000000001
55,MapRead,7784,8085,311.36,323.4,12.039999999999964,43.18240000000003,2.6367693023255816,182.05501661129568
56,Nothing,8085,8124,323.4,324.96,1.5600000000000023,4.651200000000017,2.7981353846153842,183.0
57,MapRead,8124,8176,324.96,327.04,2.080000000000041,7.388399999999933,2.852183076923077,183.0
58,Nothing,8176,8349,327.04,333.96,6.919999999999959,23.250400000000127,3.167936416184972,183.4971098265896
59,MapRead,8349,8377,333.96,335.08,1.1200000000000045,2.953999999999837,3.452340000000001,184.0
60,Nothing,8377,8500,335.08,340.0,4.920000000000016,13.08800000000008,3.1298250406504065,184.40650406504065
61,MapRead,8500,8544,340.0,341.76,1.759999999999991,7.232399999999984,2.884,184.70454545454547
62,Nothing,8544,8606,341.76,344.24,2.480000000000018,12.503600000000006,2.7832451612903215,185.0
63,MapRead,8606,8648,344.24,345.92,1.6800000000000068,6.610000000000014,2.82082,185.0
64,Nothing,8648,8952,345.92,358.08,12.159999999999968,32.799999999999955,2.547778421052632,184.91763157894738
65,MapRead,8952,9242,358.08,369.68,11.600000000000023,24.024800000000027,2.1804990344827586,184.46910344827586
66,Nothing,9242,9315,369.68,372.6,2.920000000000016,3.0212000000000216,1.4378219178082192,183.65753424657535
67,MapRead,9315,9369,372.6,374.76,2.159999999999968,2.036399999999958,0.9667170370370369,184.0
68,Nothing,9369,9387,374.76,375.48,0.7200000000000273,0.5664000000000442,1.6057333333333332,184.0
69,MapRead,9387,9428,375.48,377.12,1.6399999999999864,1.233600000000024,1.7226360975609756,184.0
70,Nothing,9428,9661,377.12,386.44,9.319999999999993,8.367200000000025,1.7699656652360514,184.331330472103
71,MapRead,9661,9757,386.44,390.28,3.839999999999975,3.9600000000000364,1.7423795833333333,184.95624999999998
72,Nothing,9757,10535,390.28,421.4,31.120000000000005,47.606399999999894,1.3347184575835476,186.4
73,MapRead,10535,10645,421.4,425.8,4.400000000000034,9.505999999999972,0.7599509090909093,187.7890909090909
74,Nothing,10645,10808,425.8,432.32,6.519999999999982,12.107200000000034,1.9753001226993867,187.72392638036808
75,MapRead,10808,10872,432.32,434.88,2.5600000000000023,5.1200000000000045,1.901454375,187.0
76,Nothing,10872,10983,434.88,439.32,4.439999999999998,15.59839999999997,2.1355387387387386,187.0
77,MapRead,10983,11040,439.32,441.6,2.2800000000000296,5.070400000000063,3.1216421052631578,187.0
78,Nothing,11040,11098,441.6,443.92,2.319999999999993,3.4932000000000016,2.4663,187.0
79,MapRead,11098,11147,443.92,445.88,1.9599999999999795,2.7468000000000075,1.2842897959183674,186.30612244897958
80,Nothing,11147,11570,445.88,462.8,16.920000000000016,32.24000000000001,2.1650794326241134,187.48605200945627
81,MapRead,11570,11576,462.8,463.04,0.2400000000000091,0.48319999999989705,2.4279,189.9
82,Nothing,11576,11583,463.04,463.32,0.2799999999999727,0.6804000000001906,2.42008,190.0
83,MapRead,11583,11597,463.32,463.88,0.5600000000000023,1.3607999999999265,2.40454,190.0
84,Nothing,11597,11732,463.88,469.28,5.399999999999977,13.522399999999834,2.349769777777778,190.3765925925926
85,MapRead,11732,11773,469.28,470.92,1.6400000000000432,3.8612000000000535,2.3080370731707323,190.83317073170733
86,Nothing,11773,11834,470.92,473.36,2.4399999999999977,5.258000000000038,2.2385318032786885,191.0
87,MapRead,11834,11983,473.36,479.32,5.9599999999999795,14.177199999999857,2.1718724832214766,190.06040268456377
88,Nothing,11983,12369,479.32,494.76,15.439999999999998,27.973200000000134,2.134741865284974,188.4663212435233
89,MapRead,12369,12474,494.76,498.96,4.199999999999989,6.7952000000000226,1.6876297142857144,188.23771428571428
90,Nothing,12474,12501,498.96,500.04,1.080000000000041,2.1143999999999323,1.5445748148148153,188.00148148148148
91,MapRead,12501,12545,500.04,501.8,1.759999999999991,3.040000000000191,1.5234545454545454,188.0
92,Nothing,12545,12686,501.8,507.44,5.639999999999986,12.154799999999796,1.6098709219858156,189.03546099290782
93,MapRead,12686,12755,507.44,510.2,2.759999999999991,7.727200000000039,1.7138463768115944,190.0
94,Nothing,12755,12852,510.2,514.08,3.8800000000000523,8.149200000000064,1.8248882474226804,190.0
95,MapRead,12852,12853,514.08,514.12,0.03999999999996362,0.07559999999989486,1.92272,190.0
96,Nothing,12853,13183,514.12,527.32,13.200000000000045,22.733600000000024,1.9248631515151515,190.0
97,MapRead,13183,13272,527.32,530.88,3.5599999999999454,7.107999999999947,1.363922247191011,189.89617977528087
98,Nothing,13272,13606,530.88,544.24,13.360000000000014,16.63000000000011,1.8212742514970064,189.30191616766467
99,MapRead,13606,13645,544.24,545.8,1.5599999999999454,0.5216000000000349,1.4910512820512822,189.61025641025637
100,Nothing,13645,13936,545.8,557.44,11.6400000000001,14.389599999999973,1.575226116838488,189.18144329896904
101,MapRead,13936,13988,557.44,559.52,2.0799999999999272,0.6736000000000786,1.6719869230769233,189.37846153846155
102,Nothing,13988,14171,559.52,566.84,7.32000000000005,5.340399999999818,0.4221818579234972,187.42688524590164
103,MapRead,14171,14298,566.84,571.92,5.079999999999927,5.537600000000111,0.0,186.5275590551181
104,Nothing,14298,14640,571.92,585.6,13.680000000000064,23.62279999999987,0.0,184.6233918128655
105,MapRead,14640,14676,585.6,587.04,1.4399999999999409,1.844000000000051,0.0,186.93888888888887
106,Nothing,14676,14853,587.04,594.12,7.080000000000041,11.317200000000184,0.5170070056497176,186.94350282485877
107,MapRead,14853,14995,594.12,599.8,5.67999999999995,6.120799999999917,1.1614701408450703,188.0
108,Nothing,14995,15186,599.8,607.44,7.6400000000001,10.341199999999844,0.43460942408376974,188.0
109,MapRead,15186,15542,607.44,621.68,14.239999999999895,21.452400000000125,1.0903491011235955,188.14044943820224
110,Nothing,15542,15640,621.68,625.6,3.9200000000000728,11.242400000000089,1.6615848979591838,187.72448979591837
111,MapRead,15640,15897,625.6,635.88,10.279999999999973,18.902399999999716,1.732134007782101,187.13322957198446
112,Nothing,15897,16500,635.88,660.0,24.120000000000005,85.78560000000016,2.9272098839137644,188.8685903814262
113,MapRead,16500,16581,660.0,663.24,3.240000000000009,11.15280000000007,2.9071160493827164,190.0
114,Nothing,16581,17332,663.24,693.28,30.039999999999964,119.80079999999998,3.0610906524633825,191.47291611185088
115,MapRead,17332,17469,693.28,698.76,5.480000000000018,17.73759999999993,3.053974306569343,192.2324087591241
116,Nothing,17469,17500,698.76,700.0,1.240000000000009,3.5488000000000284,2.828517419354838,192.0
117,MapRead,17500,17689,700.0,707.56,7.559999999999945,24.111200000000053,2.744783068783069,191.8484656084656
118,Nothing,17689,17765,707.56,710.6,3.0400000000000773,12.986799999999903,2.649842105263158,191.36368421052632
119,MapRead,17765,18029,710.6,721.16,10.559999999999945,34.44120000000021,2.8236786363636366,190.37121212121212
120,Nothing,18029,18215,721.16,728.6,7.440000000000055,22.6407999999999,2.6917356989247314,190.15698924731186
121,MapRead,18215,18313,728.6,732.52,3.919999999999959,13.192399999999907,2.720765306122449,190.69061224489795
122,Nothing,18313,18483,732.52,739.32,6.800000000000068,26.55119999999988,2.8880882352941177,190.15882352941176
123,MapRead,18483,18698,739.32,747.92,8.599999999999909,21.460400000000163,2.617591255813953,188.63311627906975
124,Nothing,18698,19128,747.92,765.12,17.200000000000045,42.65039999999999,2.1186927441860464,187.38372093023256
125,MapRead,19128,19328,765.12,773.12,8.0,21.096399999999903,2.2326196,186.875
126,Nothing,19328,19439,773.12,777.56,4.439999999999941,13.575199999999995,2.1413221621621625,186.7985585585585
127,MapRead,19439,19601,777.56,784.04,6.480000000000018,21.394800000000032,2.3260575308641975,186.20592592592592
128,Nothing,19601,19796,784.04,791.84,7.800000000000068,17.319600000000037,2.4275241025641026,184.7025641025641
129,MapRead,19796,19838,791.84,793.52,1.67999999999995,2.0984000000000833,2.4833504761904757,183.9257142857143
130,Nothing,19838,20157,793.52,806.28,12.759999999999991,23.370400000000018,1.992230595611285,180.40163009404387
131,MapRead,20157,20308,806.28,812.32,6.040000000000077,7.149599999999964,1.7901798675496692,180.33112582781456
132,Nothing,20308,20360,812.32,814.4,2.0799999999999272,1.2332000000001244,1.6791684615384612,180.0
133,CheckWatch,20360,20376,814.4,815.04,0.6399999999999864,0.2075999999999567,1.6351,180.0
134,Nothing,20376,20909,815.04,836.36,21.32000000000005,22.978799999999865,1.2648930581613511,180.6735459662289
135,MapRead,20909,20991,836.36,839.64,3.2799999999999727,2.3659999999999854,1.6506999999999998,184.0
136,Nothing,20991,21007,839.64,840.28,0.6399999999999864,0.5784000000001015,1.3834750000000002,184.0525
137,MapRead,21007,21039,840.28,841.56,1.2799999999999727,1.0559999999998126,1.3921337500000002,184.78625
138,Nothing,21039,21366,841.56,854.64,13.080000000000041,25.55240000000026,1.8942162691131494,185.36758409785932
139,MapRead,21366,21378,854.64,855.12,0.4800000000000182,1.345199999999977,1.95,184.15
140,Nothing,21378,21420,855.12,856.8,1.67999999999995,5.805599999999913,1.983838095238095,184.1809523809524
141,MapRead,21420,21471,856.8,858.84,2.0400000000000773,4.837999999999965,2.208752941176471,185.15294117647056
142,Nothing,21471,21715,858.84,868.6,9.759999999999991,13.955999999999904,2.1056655737704917,186.29672131147538
143,MapRead,21715,21741,868.6,869.64,1.0399999999999636,0.8464000000001306,0.0,186.0846153846154
144,Nothing,21741,21781,869.64,871.24,1.6000000000000227,1.2251999999998588,0.0,186.0
145,MapRead,21781,21830,871.24,873.2,1.9600000000000364,2.1703999999999724,0.0,185.66122448979596
146,Nothing,21830,22059,873.2,882.36,9.159999999999968,6.529600000000073,0.10576855895196505,185.21659388646287
147,MapRead,22059,22104,882.36,884.16,1.7999999999999545,0.9124000000001615,0.3067555555555555,185.35555555555555
148,Nothing,22104,22197,884.16,887.88,3.7200000000000273,6.589599999999791,0.0,186.09935483870964
149,MapRead,22197,22392,887.88,895.68,7.7999999999999545,15.026000000000295,1.9728379487179486,187.2756923076923
150,Nothing,22392,22500,895.68,900.0,4.32000000000005,10.524399999999787,2.0795888888888885,188.34259259259258
151,MapRead,22500,22556,900.0,902.24,2.240000000000009,4.524800000000141,2.290821428571429,188.55357142857142
152,Nothing,22556,22580,902.24,903.2,0.9600000000000364,1.7811999999998989,2.2945333333333333,189.0
153,MapRead,22580,22628,903.2,905.12,1.919999999999959,5.842799999999897,2.26315,189.0
154,Nothing,22628,22937,905.12,917.48,12.360000000000014,35.18480000000022,2.3519660841423944,189.16711974110032
155,MapRead,22937,23033,917.48,921.32,3.840000000000032,10.861199999999826,2.5109770833333336,190.49333333333334
156,Nothing,23033,23075,921.32,923.0,1.67999999999995,3.305200000000241,2.2361114285714283,190.0
157,MapRead,23075,23139,923.0,925.56,2.5599999999999454,3.3479999999999563,2.078954375,189.943125
158,Nothing,23139,23451,925.56,938.04,12.480000000000018,18.195999999999913,1.9295670512820515,189.28730769230768
159,MapRead,23451,23564,938.04,942.56,4.519999999999982,10.673600000000079,1.8405221238938054,187.76991150442478
160,Nothing,23564,23836,942.56,953.44,10.88000000000011,28.612399999999525,2.254724264705882,188.18014705882354
161,MapRead,23836,23996,953.44,959.84,6.399999999999977,12.749200000000656,2.1765250000000003,189.365
162,CheckCD,23996,24007,959.84,960.28,0.4399999999999409,1.5519999999996799,1.904450909090909,189.96363636363637
163,Nothing,24007,24060,960.28,962.4,2.1200000000000045,7.488800000000083,1.9814649056603777,190.0
164,MapRead,24060,24131,962.4,965.24,2.840000000000032,7.813599999999951,2.1545126760563384,190.0
165,Nothing,24131,24556,965.24,982.24,17.0,33.99479999999994,2.2431858823529414,190.21741176470587
166,MapRead,24556,24601,982.24,984.04,1.7999999999999545,4.011599999999817,2.2300000000000004,190.1688888888889
167,Nothing,24601,25089,984.04,1003.56,19.519999999999982,41.82880000000023,2.45188131147541,190.20491803278688
168,MapRead,25089,25181,1003.56,1007.24,3.6800000000000637,3.8460000000000036,2.09210347826087,190.00652173913045
169,Nothing,25181,25203,1007.24,1008.12,0.8799999999999955,1.1392000000000735,1.8794727272727274,190.65454545454548
170,MapRead,25203,25243,1008.12,1009.72,1.6000000000000227,2.262399999999616,1.8485300000000002,191.153
171,Nothing,25243,25907,1009.72,1036.28,26.559999999999945,57.38480000000027,2.2970072289156627,190.77644578313252
172,MapRead,25907,26112,1036.28,1044.48,8.200000000000045,22.140799999999672,2.2026963902439025,192.6600975609756
173,Nothing,26112,26119,1044.48,1044.76,0.2799999999999727,0.8120000000003529,2.1424,193.0
174,MapRead,26119,26251,1044.76,1050.04,5.279999999999973,13.916799999999967,2.1695563636363637,193.0
175,Nothing,26251,26634,1050.04,1065.36,15.319999999999936,50.36799999999994,2.516572010443864,190.10443864229765
176,MapRead,26634,26707,1065.36,1068.28,2.9200000000000728,7.636400000000322,2.515745205479452,188.4794520547945
177,Nothing,26707,26735,1068.28,1069.4,1.1200000000001182,3.0247999999996864,2.3367828571428575,187.0
178,MapRead,26735,26863,1069.4,1074.52,5.119999999999891,8.438400000000001,2.2453796875,185.828125
179,Nothing,26863,27090,1074.52,1083.6,9.079999999999927,20.70560000000023,2.2559127753303967,183.3215859030837
180,CheckWatch,27090,27102,1083.6,1084.08,0.4800000000000182,0.8087999999997919,2.2703299999999995,182.0
181,Nothing,27102,27251,1084.08,1090.04,5.960000000000036,5.406799999999748,1.9460861744966442,179.9731543624161
182,MapRead,27251,27358,1090.04,1094.32,4.279999999999973,2.1572000000001026,1.3716302803738316,178.65420560747663
183,Nothing,27358,27666,1094.32,1106.64,12.320000000000164,14.276800000000094,1.544551818181818,179.9025974025974
184,MapRead,27666,27720,1106.64,1108.8,2.1599999999998545,1.284400000000005,1.5417074074074077,179.8592592592593
185,Nothing,27720,27830,1108.8,1113.2,4.400000000000091,9.967999999999847,1.5097127272727275,179.00545454545454
186,MapRead,27830,27891,1113.2,1115.64,2.4400000000000546,4.974800000000414,2.0364786885245905,179.0
187,Nothing,27891,28759,1115.64,1150.36,34.7199999999998,92.34079999999994,2.040199078341014,177.27483870967743
188,MapRead,28759,28887,1150.36,1155.48,5.120000000000118,11.671199999999772,1.9730096875,175.495625
189,Nothing,28887,28922,1155.48,1156.88,1.400000000000091,1.0571999999997388,1.8949360000000002,174.736
190,MapRead,28922,29040,1156.88,1161.6,4.7199999999998,6.644000000000233,1.8665661016949162,174.40711864406776
191,Nothing,29040,29181,1161.6,1167.24,5.6400000000001,9.104400000000169,2.2558553191489357,174.01560283687942
192,MapRead,29181,29265,1167.24,1170.6,3.3599999999999,7.299599999999828,2.2092690476190473,173.95000000000002
193,Nothing,29265,29489,1170.6,1179.56,8.960000000000036,29.02039999999988,2.7460255357142853,173.00982142857143
194,MapRead,29489,29521,1179.56,1180.84,1.2799999999999727,3.5236000000004424,3.3271775000000003,172.7375
195,Nothing,29521,30104,1180.84,1204.16,23.320000000000164,61.55119999999988,2.8687505317324185,171.20137221269295
196,MapRead,30104,30148,1204.16,1205.92,1.759999999999991,7.219200000000001,2.50629,170.76999999999998
197,Nothing,30148,30408,1205.92,1216.32,10.399999999999864,24.49240000000009,2.137508461538461,168.3273846153846
198,MapRead,30408,30452,1216.32,1218.08,1.759999999999991,4.348399999999856,2.2251981818181816,167.0
199,Nothing,30452,30707,1218.08,1228.28,10.200000000000045,23.56560000000036,2.181371607843137,166.14117647058825
200,MapRead,30707,30798,1228.28,1231.92,3.6400000000001,8.353999999999814,2.1687107692307688,164.02197802197801
201,Nothing,30798,31080,1231.92,1243.2,11.279999999999973,19.40119999999979,2.1679997163120563,161.81560283687944
202,MapRead,31080,31139,1243.2,1245.56,2.3599999999999,3.031999999999698,2.131933559322034,160.93830508474576
203,Nothing,31139,31148,1245.56,1245.92,0.36000000000012733,0.5760000000000218,2.0978399999999997,160.28
204,MapRead,31148,31219,1245.92,1248.76,2.839999999999918,3.917200000000321,2.0645047887323944,159.5650704225352
205,Nothing,31219,31443,1248.76,1257.72,8.960000000000036,15.832800000000134,2.0120692857142854,158.5039285714286
206,MapRead,31443,31494,1257.72,1259.76,2.0399999999999636,4.56439999999975,2.006,157.02196078431373
207,Nothing,31494,31623,1259.76,1264.92,5.160000000000082,5.159200000000055,2.040577364341085,157.0
208,MapRead,31623,31830,1264.92,1273.2,8.279999999999973,11.58239999999978,1.7869455072463767,157.2415458937198
209,Nothing,31830,32198,1273.2,1287.92,14.720000000000027,55.84840000000031,2.612741195652174,157.43478260869566
210,MapRead,32198,32371,1287.92,1294.84,6.919999999999845,21.76319999999987,3.1152892485549137,158.0
211,Nothing,32371,32535,1294.84,1301.4,6.560000000000173,20.084400000000187,2.903320731707317,158.17073170731706
212,MapRead,32535,32600,1301.4,1304.0,2.599999999999909,7.005999999999858,2.9982369230769232,157.0
213,Nothing,32600,32714,1304.0,1308.56,4.559999999999945,11.657200000000103,2.7807982456140348,157.0
214,MapRead,32714,32820,1308.56,1312.8,4.240000000000009,14.564800000000105,2.7174830188679246,157.0
215,Nothing,32820,33584,1312.8,1343.36,30.559999999999945,54.94599999999991,1.804815602094241,158.44633507853402
216,MapRead,33584,33745,1343.36,1349.8,6.440000000000055,7.945999999999913,1.380055155279503,162.46583850931677
217,Nothing,33745,34229,1349.8,1369.16,19.360000000000127,36.421200000000226,1.4232106611570245,162.41322314049586
218,MapRead,34229,34302,1369.16,1372.08,2.9199999999998454,3.5575999999996384,1.4606142465753424,162.0
219,Nothing,34302,34522,1372.08,1380.88,8.800000000000182,20.72880000000032,1.7190876363636365,162.0
220,MapRead,34522,34557,1380.88,1382.28,1.3999999999998636,1.9787999999998647,2.080736,162.0
221,Nothing,34557,34582,1382.28,1383.28,1.0,1.0923999999999978,2.0580928,162.0
222,MapRead,34582,34698,1383.28,1387.92,4.6400000000001,9.869200000000092,1.5644365517241379,161.69827586206895
223,Nothing,34698,34826,1387.92,1393.04,5.119999999999891,10.910800000000108,1.9776875,161.0
224,MapRead,34826,34840,1393.04,1393.6,0.5599999999999454,0.5992000000001099,2.4630000000000005,161.0
225,Nothing,34840,35138,1393.6,1405.52,11.920000000000073,18.86559999999963,2.0633468456375836,158.98657718120805
226,MapRead,35138,35197,1405.52,1407.88,2.3600000000001273,4.025200000000041,1.830342372881356,156.0
227,Nothing,35197,35614,1407.88,1424.56,16.679999999999836,45.96239999999989,2.446185707434053,158.5251798561151
228,MapRead,35614,35644,1424.56,1425.76,1.2000000000000455,2.7596000000003187,2.594563999999999,158.54400000000004
229,Nothing,35644,35716,1425.76,1428.64,2.880000000000109,6.724399999999605,2.5232177777777776,157.02333333333334
230,MapRead,35716,35831,1428.64,1433.24,4.599999999999909,3.5476000000003296,2.4283147826086955,157.0
231,Nothing,35831,35900,1433.24,1436.0,2.759999999999991,5.04320000000007,1.5915536231884055,157.0
232,MapRead,35900,35929,1436.0,1437.16,1.1600000000000819,2.294799999999668,1.7776551724137928,157.0
233,Nothing,35929,36276,1437.16,1451.04,13.879999999999882,34.69320000000016,1.9208443804034583,155.62824207492795
234,MapRead,36276,36327,1451.04,1453.08,2.0399999999999636,3.915599999999813,2.3498909803921566,155.0
235,Nothing,36327,36366,1453.08,1454.64,1.5600000000001728,4.2228000000000065,2.207547692307692,155.0
236,MapRead,36366,36418,1454.64,1456.72,2.0799999999999272,6.332000000000335,1.873726923076923,154.42307692307693
237,Nothing,36418,36903,1456.72,1476.12,19.399999999999864,40.029199999999946,2.3377470515463914,154.10309278350516
238,MapRead,36903,37227,1476.12,1489.08,12.960000000000036,20.006799999999657,1.4652409876543209,154.0
239,Nothing,37227,37342,1489.08,1493.68,4.600000000000136,13.883200000000215,2.1658337391304348,154.72173913043477
240,MapRead,37342,37389,1493.68,1495.56,1.8799999999998818,6.161200000000008,2.4501395744680847,156.15489361702132
241,Nothing,37389,37567,1495.56,1502.68,7.120000000000118,19.325200000000223,2.5651806741573036,156.801797752809
242,MapRead,37567,37682,1502.68,1507.28,4.599999999999909,17.19439999999986,2.4611349565217395,156.81739130434784
243,Nothing,37682,37702,1507.28,1508.08,0.7999999999999545,2.0623999999997977,2.3084860000000003,157.0
244,MapRead,37702,37976,1508.08,1519.04,10.960000000000036,36.3728000000001,2.6275078832116785,156.8175182481752
245,Nothing,37976,38102,1519.04,1524.08,5.039999999999964,13.880400000000009,2.683246031746032,157.0
246,MapRead,38102,38542,1524.08,1541.68,17.600000000000136,51.63079999999991,2.370215909090909,157.23636363636365
247,Nothing,38542,38654,1541.68,1546.16,4.480000000000018,7.23680000000013,2.2441071428571426,156.67857142857142
248,MapRead,38654,38697,1546.16,1547.88,1.7200000000000273,2.4400000000000546,2.500949767441861,155.0
249,Nothing,38697,38870,1547.88,1554.8,6.919999999999845,17.258400000000165,2.43193387283237,155.0
250,MapRead,38870,38953,1554.8,1558.12,3.3199999999999363,4.487599999999929,2.1210915662650605,155.0
251,Nothing,38953,39017,1558.12,1560.68,2.560000000000173,6.553599999999733,1.846073125,155.085
252,MapRead,39017,39067,1560.68,1562.68,2.0,5.13760000000002,1.8896000000000002,155.9712
253,Nothing,39067,39076,1562.68,1563.04,0.35999999999989996,0.7699999999999818,1.8704800000000001,156.0
254,MapRead,39076,39108,1563.04,1564.32,1.2799999999999727,2.6048000000000684,1.8689400000000003,156.0
255,Nothing,39108,39261,1564.32,1570.44,6.120000000000118,21.80520000000024,2.1737903267973855,156.95424836601308
256,MapRead,39261,39305,1570.44,1572.2,1.759999999999991,6.647199999999884,2.8102499999999995,157.9818181818182
257,Nothing,39305,39523,1572.2,1580.92,8.720000000000027,24.38760000000002,2.833279816513762,155.5495412844037
258,MapRead,39523,39570,1580.92,1582.8,1.8799999999998818,3.7083999999999833,2.674306382978723,155.63829787234042
259,Nothing,39570,39712,1582.8,1588.48,5.680000000000064,11.741199999999935,2.325550704225352,154.66197183098592
260,MapRead,39712,39770,1588.48,1590.8,2.3199999999999363,5.286799999999857,2.1478827586206894,153.0
261,Nothing,39770,40593,1590.8,1623.72,32.92000000000007,39.902000000000044,1.739326852976914,153.02230862697448
262,MapRead,40593,40633,1623.72,1625.32,1.599999999999909,0.7676000000001295,1.212496,155.94400000000002
