,type,start_idx,finish_idx,start_time,finish_time,length_time,length_distance,avg_speed,avg_hr
108,Nothing,19943,20003,798.72,801.12,2.3999999999999773,4.958399999999983,1.6384726666666667,157.31866666666664
109,MapRead,20003,20060,801.12,803.4,2.2799999999999727,1.7432000000001153,1.6953550877192984,158.99929824561403
110,Nothing,20060,20853,803.4,835.12,31.720000000000027,41.38519999999994,1.469576393442623,163.21790668348044
111,MapRead,20853,20871,835.12,835.84,0.7200000000000273,0.7272000000000389,1.66844,165.0
112,Nothing,20871,20894,835.84,836.76,0.9199999999999591,1.377599999999802,1.5629078260869564,165.0
113,MapRead,20894,20995,836.76,840.8,4.039999999999964,6.648000000000138,1.5617378217821787,166.62376237623764
114,Nothing,20995,21072,840.8,843.88,3.080000000000041,3.0307999999999993,1.5542041558441555,166.88
115,MapRead,21072,21153,843.88,848.12,4.240000000000009,2.641199999999799,1.4192503703703703,165.63111111111112
116,Nothing,21153,21217,848.12,850.68,2.5599999999999454,3.40280000000007,1.342385,164.06437499999998
117,MapRead,21217,21237,850.68,851.48,0.8000000000000682,0.8704000000000178,1.3238599999999998,165.0
118,Nothing,21237,21254,851.48,852.16,0.67999999999995,0.6911999999999807,1.309814117647059,164.9858823529412
119,MapRead,21254,21304,852.16,854.16,2.0,2.688000000000102,1.2915952000000002,164.18959999999998
120,Nothing,21304,21649,854.16,867.96,13.800000000000068,12.230000000000018,1.1774139130434784,163.46886956521737
121,MapRead,21649,21650,867.96,868.0,0.03999999999996362,0.03160000000002583,0.90576,161.0
122,CheckCD,21650,21659,868.0,868.36,0.36000000000001364,0.0,0.9049999999999999,160.84000000000003
123,MapRead,21659,21934,868.36,879.36,11.0,3.8135999999999513,0.7683648,155.6343272727273
124,Nothing,21934,22093,879.36,885.72,6.360000000000014,7.970800000000054,0.8895851572327044,148.14389937106915
125,MapRead,22093,22233,885.72,891.32,5.600000000000023,7.605199999999968,1.0905368571428569,146.34542857142858
126,Nothing,22233,22653,891.32,908.12,16.799999999999955,32.49759999999992,2.2791968571428574,152.57857142857145
127,MapRead,22653,22844,908.12,915.76,7.639999999999986,20.66040000000021,2.2008575916230364,160.59916230366494
